accepted_texture,batch_patch_rel_dir,best_dx_px,best_dy_px,center_x,center_y,dom_depth,dom_dom_col,dom_dom_hit,dom_dom_row,dom_dom_sampling_mode,dom_dsm_height,dom_dsm_sampling_mode,dom_hit,dom_patch_rel,dom_ray_refine_iters,dom_x_raster,dom_y_raster,dom_z_ray,edge_chamfer_after,edge_chamfer_before,edge_chamfer_improvement,edge_overlap_after,edge_overlap_before,edge_overlay_after_rel,edge_overlay_before_rel,high_confidence,image_name,image_output_dir,index,label_reason,ncc_score,offset_norm_px,overlay_after_rel,overlay_before_rel,patch_label,patch_rel_dir,per_image_direction_consistency,per_image_high_confidence_patch_count,phase_dx_px,phase_dy_px,phase_response,query_dom_gradient_orientation,query_dom_hist_distance,query_dom_ncc,query_dom_ssim,query_edge_count,query_gradient,query_image,query_patch_rel,query_render_gradient_orientation,query_render_hist_distance,query_render_ncc,query_render_ssim,render_dom_gradient_orientation,render_dom_hist_distance,render_dom_ncc,render_dom_ssim,render_edge_count,render_gradient,render_patch_rel,texture_score,triplet_rel,xml_photo_id
True,images/001_0001/patches/patch_015,-70.0,-42.0,720,2256,369.1142578125,4193,True,5778,bilinear,21.713768005371094,bilinear,True,patches/patch_015/dom.png,10,253971.06929611624,3364880.576249842,21.714742307876747,8.423645973205566,15.815150260925293,7.391504287719727,0.5865556216537775,0.3291828793774319,patches/patch_015/edge_overlay_after.png,patches/patch_015/edge_overlay_before.png,False,0001.JPG,images/001_0001,15,query-DOM and render-DOM similarities are both low,0.6148310303688049,81.6333265278342,patches/patch_015/overlay_after.png,patches/patch_015/overlay_before.png,texture_mismatch,patches/patch_015,0.3082295638439594,12,-48.46868591705024,-15.9701964587492,0.012797625036910176,0.6490609049797058,0.5963454373662452,0.035449765622615814,0.04834504052954613,3260,71.7978286743164,data_caiwangcun/query/images/exif_test/0001.JPG,patches/patch_015/query.png,0.702888548374176,0.643272386878468,0.6148314476013184,0.6163634550832606,0.6466009616851807,0.37916852441776117,0.0017870599403977394,0.018609779082351077,1285,43.17033767700195,patches/patch_015/render.png,56.020337677001955,patches/patch_015/triplet_query_render_dom.png,13
True,images/001_0001/patches/patch_016,80.0,74.0,4816,2256,369.6474609375,1678,True,7227,bilinear,23.158266067504883,bilinear,True,patches/patch_016/dom.png,10,253618.85330050264,3364677.664239349,23.158237442532993,17.48719596862793,26.89472007751465,9.407524108886719,0.5815602836879432,0.15938303341902313,patches/patch_016/edge_overlay_after.png,patches/patch_016/edge_overlay_before.png,False,0001.JPG,images/001_0001,16,query-DOM and render-DOM similarities are both low,0.42447859048843384,108.97706180660222,patches/patch_016/overlay_after.png,patches/patch_016/overlay_before.png,texture_mismatch,patches/patch_016,0.3082295638439594,12,65.84354716724971,-3.9363141267218964,0.026152862119488418,0.6805427670478821,0.464389339862129,-0.05734753608703613,-0.019762814683379048,2235,93.55835723876953,data_caiwangcun/query/images/exif_test/0001.JPG,patches/patch_016/query.png,0.7000283002853394,0.3842574800404582,0.4244786202907562,0.42983807392603485,0.6560472249984741,0.23181374035730815,-0.05415954813361168,-0.00822056433727303,389,51.949031829833984,patches/patch_016/render.png,55.839031829833985,patches/patch_016/triplet_query_render_dom.png,13
True,images/001_0001/patches/patch_017,-9.0,8.0,2768,2256,369.8154296875,2937,True,6502,bilinear,22.001480102539062,bilinear,True,patches/patch_017/dom.png,10,253795.05546895892,3364779.2189266966,22.001619642965693,12.99329948425293,14.237220764160156,1.2439212799072266,0.9806598407281001,0.36226851851851855,patches/patch_017/edge_overlay_after.png,patches/patch_017/edge_overlay_before.png,True,0001.JPG,images/001_0001,17,high confidence with strong query-render photometric and edge agreement,0.8530002236366272,12.041594578792296,patches/patch_017/overlay_after.png,patches/patch_017/overlay_before.png,stable_match,patches/patch_017,0.3082295638439594,12,-8.630120125414209,7.602182098324903,0.29572499918867834,0.6317384243011475,0.4777166242142347,-0.3188314735889435,-0.2998939989107134,3228,87.80345916748047,data_caiwangcun/query/images/exif_test/0001.JPG,patches/patch_017/query.png,0.7586439251899719,0.5193063040402587,0.8530004620552063,0.8432360758273102,0.6409832835197449,0.1707009524772833,-0.3614662289619446,-0.34179248882446345,864,46.798561096191406,patches/patch_017/render.png,55.43856109619141,patches/patch_017/triplet_query_render_dom.png,13
True,images/001_0001/patches/patch_018,-52.0,-78.0,720,1232,364.2802734375,4537,True,6410,bilinear,25.617549896240234,bilinear,True,patches/patch_018/dom.png,10,254019.15902728075,3364792.140690609,25.618296231158297,13.330583572387695,25.570789337158203,12.240205764770508,0.5560407569141194,0.04265041888804265,patches/patch_018/edge_overlay_after.png,patches/patch_018/edge_overlay_before.png,False,0001.JPG,images/001_0001,18,large color distribution difference against render and DOM,0.8789132833480835,93.74433316206373,patches/patch_018/overlay_after.png,patches/patch_018/overlay_before.png,occlusion_or_change,patches/patch_018,0.3082295638439594,12,65.67085949535692,73.08387339309556,0.010599178611300886,0.6619832515716553,0.5672090769156226,0.2454998642206192,0.24870134705926994,1333,45.97467803955078,data_caiwangcun/query/images/exif_test/0001.JPG,patches/patch_018/query.png,0.7356610298156738,0.5104225396120667,0.8789134621620178,0.8790967326220338,0.6253665089607239,0.29982193124894474,0.23241287469863892,0.23726948466180528,1313,41.06053924560547,patches/patch_018/render.png,54.19053924560547,patches/patch_018/triplet_query_render_dom.png,13
True,images/001_0001/patches/patch_019,-34.0,20.0,2768,3280,366.8798828125,2578,True,5879,bilinear,25.88026237487793,bilinear,True,patches/patch_019/dom.png,10,253744.89294081138,3364866.491268189,25.879838769831224,14.083008766174316,32.249900817871094,18.166892051696777,1.060377358490566,0.09466019417475728,patches/patch_019/edge_overlay_after.png,patches/patch_019/edge_overlay_before.png,True,0001.JPG,images/001_0001,19,high confidence with strong query-render photometric and edge agreement,0.6581525206565857,39.44616584663204,patches/patch_019/overlay_after.png,patches/patch_019/overlay_before.png,stable_match,patches/patch_019,0.3082295638439594,12,-34.75404519140491,20.01139376634373,0.26677300955634564,0.6495335698127747,0.4901311863270536,-0.04470524936914444,-0.02154730172557075,1471,90.32676696777344,data_caiwangcun/query/images/exif_test/0001.JPG,patches/patch_019/query.png,0.6783528923988342,0.5830413558190853,0.6581523418426514,0.655788835809306,0.633063018321991,0.32239596646257945,-0.0838494598865509,-0.04860364793722718,412,46.57798767089844,patches/patch_019/render.png,50.697987670898435,patches/patch_019/triplet_query_render_dom.png,13
True,images/001_0001/patches/patch_020,29.0,74.0,4304,2768,368.2626953125,1817,True,6731,bilinear,24.76606559753418,bilinear,True,patches/patch_020/dom.png,10,253638.21961974903,3364747.141580726,24.76621950177247,13.283425331115723,23.014999389648438,9.731574058532715,0.9036827195467422,0.3628691983122363,patches/patch_020/edge_overlay_after.png,patches/patch_020/edge_overlay_before.png,True,0001.JPG,images/001_0001,20,high confidence with strong query-render photometric and edge agreement,0.673229992389679,79.47955712005447,patches/patch_020/overlay_after.png,patches/patch_020/overlay_before.png,stable_match,patches/patch_020,0.3082295638439594,12,24.252114301003175,68.36032805311409,0.15511568926740438,0.6439801454544067,0.5836998188786371,-0.07582293450832367,-0.04209827667884552,2024,80.46513366699219,data_caiwangcun/query/images/exif_test/0001.JPG,patches/patch_020/query.png,0.7150741815567017,0.5862464328966528,0.6732300519943237,0.670254922975654,0.64402174949646,0.14795121796006228,-0.09117577224969864,-0.05302033675736559,237,47.571720123291016,patches/patch_020/render.png,49.94172012329101,patches/patch_020/triplet_query_render_dom.png,13
True,images/001_0001/patches/patch_021,76.0,28.0,4816,208,343.7138671875,2455,True,8357,bilinear,47.17779541015625,bilinear,True,patches/patch_021/dom.png,10,253727.58779260478,3364519.424633491,47.22626904835357,67.95726776123047,89.84979248046875,21.89252471923828,0.0,0.0,patches/patch_021/edge_overlay_after.png,patches/patch_021/edge_overlay_before.png,False,0001.JPG,images/001_0001,21,edge chamfer improves but photometric agreement is weak,0.06767221540212631,80.99382692526635,patches/patch_021/overlay_after.png,patches/patch_021/overlay_before.png,edge_unreliable,patches/patch_021,0.3082295638439594,12,-2.8383179842419395,-15.964096036691501,0.004340816754847765,0.6472883820533752,0.6777051630141414,-0.07454311847686768,-0.02434282326029887,225,55.36531448364258,data_caiwangcun/query/images/exif_test/0001.JPG,patches/patch_021/query.png,0.6242234706878662,0.5735915156390796,0.06767085194587708,0.10564894389994663,0.6432881355285645,0.2970614496429105,0.012136741541326046,0.05910481296133165,1745,47.34456253051758,patches/patch_021/render.png,49.59456253051758,patches/patch_021/triplet_query_render_dom.png,13
True,images/001_0001/patches/patch_022,23.0,80.0,4304,3280,367.7451171875,1638,True,6418,bilinear,25.756166458129883,bilinear,True,patches/patch_022/dom.png,10,253613.22754592594,3364790.981452976,25.75544692153028,21.569583892822266,37.977256774902344,16.407672882080078,0.5263157894736842,0.11441647597254005,patches/patch_022/edge_overlay_after.png,patches/patch_022/edge_overlay_before.png,True,0001.JPG,images/001_0001,22,query-DOM and render-DOM similarities are both low,0.7494996786117554,83.24061508662703,patches/patch_022/overlay_after.png,patches/patch_022/overlay_before.png,texture_mismatch,patches/patch_022,0.3082295638439594,12,-31.220695235252037,-69.42534534529742,0.038800093228928745,0.6449408531188965,0.5851878488261085,-0.17295439541339874,-0.15086565498578378,856,78.547607421875,data_caiwangcun/query/images/exif_test/0001.JPG,patches/patch_022/query.png,0.6813603639602661,0.601278684603747,0.7494994401931763,0.750595246904643,0.6380906105041504,0.18095574594263625,-0.2208460420370102,-0.19785097263244902,437,45.0617561340332,patches/patch_022/render.png,49.4317561340332,patches/patch_022/triplet_query_render_dom.png,13
True,images/001_0001/patches/patch_023,-28.0,-80.0,720,720,361.7001953125,4704,True,6719,bilinear,27.74321937561035,bilinear,True,patches/patch_023/dom.png,10,254042.60700725007,3364748.7909860075,27.743413730324164,19.43107795715332,24.859172821044922,5.428094863891602,0.35106382978723405,0.03125,patches/patch_023/edge_overlay_after.png,patches/patch_023/edge_overlay_before.png,False,0001.JPG,images/001_0001,23,query-DOM and render-DOM similarities are both low,0.826526403427124,84.75848040166836,patches/patch_023/overlay_after.png,patches/patch_023/overlay_before.png,texture_mismatch,patches/patch_023,0.3082295638439594,12,42.330146085558084,-11.820151414777797,0.017568617477081716,0.6410228610038757,0.5019165431044884,-0.3809816837310791,-0.3625605580804268,742,56.72224807739258,data_caiwangcun/query/images/exif_test/0001.JPG,patches/patch_023/query.png,0.641028642654419,0.484071346256201,0.8265264630317688,0.8188373401574778,0.6283136010169983,0.31960802445688163,-0.4321881830692291,-0.41123312643036186,736,41.614192962646484,patches/patch_023/render.png,48.974192962646484,patches/patch_023/triplet_query_render_dom.png,13
True,images/001_0001/patches/patch_024,18.0,-80.0,1744,208,367.3349609375,4284,True,7393,bilinear,22.095867156982422,bilinear,True,patches/patch_024/dom.png,10,253983.69449432124,3364654.4231418013,22.095145076307006,14.354326248168945,52.3253173828125,37.970991134643555,0.3940809968847352,0.0,patches/patch_024/edge_overlay_after.png,patches/patch_024/edge_overlay_before.png,True,0001.JPG,images/001_0001,24,high confidence with strong query-render photometric and edge agreement,0.6984029412269592,82.0,patches/patch_024/overlay_after.png,patches/patch_024/overlay_before.png,stable_match,patches/patch_024,0.3082295638439594,12,18.57841376544185,-69.87661397076857,0.15958083351142704,0.6518518924713135,0.5751071058814995,0.08484489470720291,0.11775359373423076,642,44.27964782714844,data_caiwangcun/query/images/exif_test/0001.JPG,patches/patch_024/query.png,0.6837807893753052,0.5210176511459628,0.6984025239944458,0.7040993915437078,0.66115802526474,0.21840541346534983,0.0952458307147026,0.13129150149860264,850,42.47441101074219,patches/patch_024/render.png,48.89441101074219,patches/patch_024/triplet_query_render_dom.png,13
True,images/001_0001/patches/patch_025,-41.0,10.0,2256,3280,371.9580078125,2887,True,5686,bilinear,20.571630477905273,bilinear,True,patches/patch_025/dom.png,10,253788.13990761107,3364893.543826349,20.57088196101148,20.810260772705078,35.23060607910156,14.420345306396484,0.8696883852691218,0.5798319327731093,patches/patch_025/edge_overlay_after.png,patches/patch_025/edge_overlay_before.png,False,0001.JPG,images/001_0001,25,query-DOM and render-DOM similarities are both low,0.5377874374389648,42.20189569201838,patches/patch_025/overlay_after.png,patches/patch_025/overlay_before.png,texture_mismatch,patches/patch_025,0.3082295638439594,12,-4.36321856296442,-48.12203554724107,-0.014478559256531298,0.643656313419342,0.45750730837327036,-0.08207918703556061,-0.04546209943082123,2402,91.68103790283203,data_caiwangcun/query/images/exif_test/0001.JPG,patches/patch_025/query.png,0.652874231338501,0.4044837162967741,0.5377879738807678,0.5267390996410783,0.6265695691108704,0.25999617244143663,-0.10627145320177078,-0.05633026630211685,238,46.274452209472656,patches/patch_025/render.png,48.65445220947266,patches/patch_025/triplet_query_render_dom.png,13
True,images/001_0001/patches/patch_026,80.0,53.0,4816,1744,368.4990234375,1864,True,7539,bilinear,23.83185577392578,bilinear,True,patches/patch_026/dom.png,10,253644.79142465699,3364633.997421817,23.82769257643497,14.482778549194336,27.17072868347168,12.687950134277344,0.49130434782608695,0.08294930875576037,patches/patch_026/edge_overlay_after.png,patches/patch_026/edge_overlay_before.png,False,0001.JPG,images/001_0001,26,query-DOM and render-DOM similarities are both low,0.38364145159721375,95.96353474106714,patches/patch_026/overlay_after.png,patches/patch_026/overlay_before.png,texture_mismatch,patches/patch_026,0.3082295638439594,12,25.741995913435133,10.88740287615613,0.007529984723078087,0.6372962594032288,0.465050443934463,-0.010521192103624344,0.020547677719306625,1267,74.37289428710938,data_caiwangcun/query/images/exif_test/0001.JPG,patches/patch_026/query.png,0.6762797236442566,0.5062481119318994,0.3836415112018585,0.40100030728951325,0.6267721056938171,0.18091311489216214,0.014332889579236507,0.04820701615113957,434,42.4094123840332,patches/patch_026/render.png,46.74941238403321,patches/patch_026/triplet_query_render_dom.png,13
True,images/001_0001/patches/patch_027,-6.0,21.0,3280,2256,364.1630859375,2630,True,6683,bilinear,27.89278221130371,bilinear,True,patches/patch_027/dom.png,10,253752.0835891569,3364753.878428337,27.89212281234029,9.886930465698242,11.429021835327148,1.5420913696289062,1.1112877583465819,0.7131474103585658,patches/patch_027/edge_overlay_after.png,patches/patch_027/edge_overlay_before.png,True,0001.JPG,images/001_0001,27,high confidence with strong query-render photometric and edge agreement,0.8831882476806641,21.840329667841555,patches/patch_027/overlay_after.png,patches/patch_027/overlay_before.png,stable_match,patches/patch_027,0.3082295638439594,12,-5.945235036865711,20.176221521945905,0.47501702420413494,0.6476914882659912,0.6289026869891245,-0.4408959150314331,-0.4217667202134345,1769,77.97673034667969,data_caiwangcun/query/images/exif_test/0001.JPG,patches/patch_027/query.png,0.7099243998527527,0.6703977025893106,0.8831878304481506,0.8805712808044364,0.6349275708198547,0.22814947022150867,-0.4487021565437317,-0.42574786493197164,502,41.38961410522461,patches/patch_027/render.png,46.40961410522461,patches/patch_027/triplet_query_render_dom.png,13
True,images/001_0001/patches/patch_028,65.0,24.0,1232,208,367.9462890625,4599,True,7214,bilinear,21.234994888305664,bilinear,True,patches/patch_028/dom.png,10,254027.81278805612,3364679.520870604,21.23436526322621,89.85926818847656,63.21316146850586,-26.646106719970703,0.0,0.0,patches/patch_028/edge_overlay_after.png,patches/patch_028/edge_overlay_before.png,False,0001.JPG,images/001_0001,28,query-DOM and render-DOM similarities are both low,0.23118257522583008,69.28924880528002,patches/patch_028/overlay_after.png,patches/patch_028/overlay_before.png,texture_mismatch,patches/patch_028,0.3082295638439594,12,-27.198973172336764,-2.784532271512006,0.05660640023415908,0.6531018614768982,0.3252221625460723,-0.13221313059329987,-0.08612751078653415,472,62.35869598388672,data_caiwangcun/query/images/exif_test/0001.JPG,patches/patch_028/query.png,0.6564869284629822,0.40219478636951445,0.2311827540397644,0.24673715921633202,0.6417571306228638,0.21903516074337726,-0.047160640358924866,0.012482714778643765,235,36.63166046142578,patches/patch_028/render.png,38.98166046142578,patches/patch_028/triplet_query_render_dom.png,13
True,images/001_0001/patches/patch_029,-44.0,-78.0,208,1232,368.6884765625,4868,True,6226,bilinear,20.94460678100586,bilinear,True,patches/patch_029/dom.png,10,254065.47133381147,3364817.8794326168,20.944572068821003,22.87253189086914,39.3787727355957,16.506240844726562,0.3485309017223911,0.0835214446952596,patches/patch_029/edge_overlay_after.png,patches/patch_029/edge_overlay_before.png,False,0001.JPG,images/001_0001,29,query-DOM and render-DOM similarities are both low,0.5039021372795105,89.55445270895244,patches/patch_029/overlay_after.png,patches/patch_029/overlay_before.png,texture_mismatch,patches/patch_029,0.3082295638439594,12,89.12575286295879,-62.733510456654386,0.018565733305877075,0.6308019161224365,0.772891242022654,-0.10366424173116684,-0.08134367230485746,2427,57.54695129394531,data_caiwangcun/query/images/exif_test/0001.JPG,patches/patch_029/query.png,0.6725369095802307,0.762900678212335,0.5039021372795105,0.5068405789692523,0.6109403371810913,0.15341579882294445,-0.022501224651932716,-0.001940229850358725,443,32.08211135864258,patches/patch_029/render.png,36.51211135864258,patches/patch_029/triplet_query_render_dom.png,13
True,images/001_0001/patches/patch_030,7.0,18.0,3280,1744,364.4228515625,2808,True,6993,bilinear,27.162580490112305,bilinear,True,patches/patch_030/dom.png,10,253777.05669790032,3364710.4465034525,27.163211971916894,84.78324890136719,68.97732543945312,-15.805923461914062,0.0,0.0,patches/patch_030/edge_overlay_after.png,patches/patch_030/edge_overlay_before.png,False,0001.JPG,images/001_0001,30,query-DOM and render-DOM similarities are both low,0.8728296160697937,19.313207915827967,patches/patch_030/overlay_after.png,patches/patch_030/overlay_before.png,texture_mismatch,patches/patch_030,0.3082295638439594,12,7.07271451249099,17.73016880039468,0.33900532458210364,0.6357883214950562,0.5366111893005711,0.05230780318379402,0.06709223817474237,313,67.27198791503906,data_caiwangcun/query/images/exif_test/0001.JPG,patches/patch_030/query.png,0.6946510672569275,0.5186900959941455,0.8728299736976624,0.8734503858070619,0.6463004946708679,0.22490978053606026,0.02213611826300621,0.03760984963429078,264,31.665416717529297,patches/patch_030/render.png,34.3054167175293,patches/patch_030/triplet_query_render_dom.png,13
True,images/002_0002/patches/patch_000,-80.0,-24.0,720,2768,363.1533203125,4459,True,6354,bilinear,28.258514404296875,bilinear,True,patches/patch_000/dom.png,10,254008.24397550334,3364799.945963234,28.258728591609895,7.303378105163574,11.498750686645508,4.195372581481934,0.5365426695842451,0.2777777777777778,patches/patch_000/edge_overlay_after.png,patches/patch_000/edge_overlay_before.png,False,0002.JPG,images/002_0002,0,large color distribution difference against render and DOM,0.6506196856498718,83.5224520712844,patches/patch_000/overlay_after.png,patches/patch_000/overlay_before.png,occlusion_or_change,patches/patch_000,0.34208303482919145,10,12.831760509242017,-92.18932850377101,0.027291059959679842,0.6488593220710754,0.4717907196089287,0.19055859744548798,0.19894664060829795,3240,67.39694213867188,data_caiwangcun/query/images/exif_test/0002.JPG,patches/patch_000/query.png,0.6626031994819641,0.5047267666846411,0.6506197452545166,0.6536405150454465,0.6527047157287598,0.2810466719294036,0.1648966521024704,0.17365003286301764,2916,63.49230194091797,patches/patch_000/render.png,92.65230194091797,patches/patch_000/triplet_query_render_dom.png,17
True,images/002_0002/patches/patch_001,80.0,-80.0,208,3280,369.5517578125,4606,True,5837,bilinear,22.13203239440918,bilinear,True,patches/patch_001/dom.png,10,254028.87666836515,3364872.3105996274,22.13218359527457,12.927995681762695,10.957388877868652,-1.970606803894043,0.2771908017402113,0.30241648898365314,patches/patch_001/edge_overlay_after.png,patches/patch_001/edge_overlay_before.png,False,0002.JPG,images/002_0002,1,large color distribution difference against render and DOM,0.1522206962108612,113.13708498984761,patches/patch_001/overlay_after.png,patches/patch_001/overlay_before.png,occlusion_or_change,patches/patch_001,0.34208303482919145,10,17.31766270578595,45.2328901060295,0.02492515539051965,0.6252177953720093,0.5619669622122735,0.10585564374923706,0.11498885976313239,3640,89.08988952636719,data_caiwangcun/query/images/exif_test/0002.JPG,patches/patch_001/query.png,0.6139769554138184,0.5632154855750867,0.15222056210041046,0.15936528414631443,0.6280325055122375,0.36852647323883697,0.2760235369205475,0.28281124186510864,2814,64.50995635986328,patches/patch_001/render.png,92.64995635986328,patches/patch_001/triplet_query_render_dom.png,17
True,images/002_0002/patches/patch_002,-77.0,-14.0,208,2256,365.4560546875,4955,True,6477,bilinear,25.291057586669922,bilinear,True,patches/patch_002/dom.png,10,254077.70001428894,3364782.693158793,25.29016827059297,4.9163641929626465,8.753555297851562,3.837191104888916,0.6295537340619308,0.5655172413793104,patches/patch_002/edge_overlay_after.png,patches/patch_002/edge_overlay_before.png,False,0002.JPG,images/002_0002,2,query-DOM and render-DOM similarities are both low,0.5713720321655273,78.26237921249263,patches/patch_002/overlay_after.png,patches/patch_002/overlay_before.png,texture_mismatch,patches/patch_002,0.34208303482919145,10,-51.86249315376304,-15.28009577539325,0.015918768127448857,0.6414799094200134,0.5780309894609144,-0.2633768320083618,-0.24423009432928142,4946,77.2560043334961,data_caiwangcun/query/images/exif_test/0002.JPG,patches/patch_002/query.png,0.6864404082298279,0.5949761608444396,0.5713722109794617,0.5732824747436408,0.6420946717262268,0.17986296703340154,-0.23662278056144714,-0.21639481423412552,2755,60.25039291381836,patches/patch_002/render.png,87.80039291381836,patches/patch_002/triplet_query_render_dom.png,17
True,images/002_0002/patches/patch_003,-50.0,-20.0,1232,2768,372.4931640625,4164,True,6507,bilinear,19.12198257446289,bilinear,True,patches/patch_003/dom.png,10,253967.01088413762,3364778.4994902937,19.12141912297801,6.204794406890869,17.740398406982422,11.535604000091553,0.7620173364854216,0.17638588912886968,patches/patch_003/edge_overlay_after.png,patches/patch_003/edge_overlay_before.png,True,0002.JPG,images/002_0002,3,high confidence with strong query-render photometric and edge agreement,0.5997005105018616,53.85164807134504,patches/patch_003/overlay_after.png,patches/patch_003/overlay_before.png,stable_match,patches/patch_003,0.34208303482919145,10,-48.49279739417429,-20.12580678033683,0.18634155445033684,0.6436476111412048,0.515297967512694,0.06897635757923126,0.09453667609424853,2457,67.28489685058594,data_caiwangcun/query/images/exif_test/0002.JPG,patches/patch_003/query.png,0.7194327712059021,0.5548818077305028,0.599699854850769,0.6082986154718159,0.6435558795928955,0.2508024411603574,0.05344819650053978,0.08246137405086584,1389,53.13739013671875,patches/patch_003/render.png,67.02739013671875,patches/patch_003/triplet_query_render_dom.png,17
True,images/002_0002/patches/patch_004,37.0,-63.0,2256,208,376.3408203125,4457,True,8466,bilinear,13.279390335083008,bilinear,True,patches/patch_004/dom.png,10,254007.9687787583,3364504.131206978,13.278663878042664,8.54798698425293,23.047290802001953,14.499303817749023,0.5201793721973094,0.017482517482517484,patches/patch_004/edge_overlay_after.png,patches/patch_004/edge_overlay_before.png,True,0002.JPG,images/002_0002,4,high confidence with strong query-render photometric and edge agreement,0.5759571194648743,73.06161783043132,patches/patch_004/overlay_after.png,patches/patch_004/overlay_before.png,stable_match,patches/patch_004,0.34208303482919145,10,35.34567138822962,-55.28149253984756,0.23439720377791673,0.6362135410308838,0.4204493237931793,0.02630000375211239,0.05943712329209028,572,58.54920196533203,data_caiwangcun/query/images/exif_test/0002.JPG,patches/patch_004/query.png,0.6804903745651245,0.4316105117261241,0.5759570002555847,0.5963132308334613,0.6503582000732422,0.18926113192653346,0.030468115583062172,0.06275718035402043,692,54.75575256347656,patches/patch_004/render.png,60.47575256347656,patches/patch_004/triplet_query_render_dom.png,17
True,images/002_0002/patches/patch_005,80.0,-12.0,4816,3280,370.1689453125,1777,True,7475,bilinear,23.325021743774414,bilinear,True,patches/patch_005/dom.png,10,253632.59048462115,3364643.0032081716,23.325441437765676,35.02141571044922,31.557580947875977,-3.463834762573242,0.06818181818181818,0.04905660377358491,patches/patch_005/edge_overlay_after.png,patches/patch_005/edge_overlay_before.png,False,0002.JPG,images/002_0002,5,query-DOM and render-DOM similarities are both low,0.09713726490736008,80.89499366462674,patches/patch_005/overlay_after.png,patches/patch_005/overlay_before.png,texture_mismatch,patches/patch_005,0.34208303482919145,10,8.013021762955844,-42.511565046830015,0.01935646025231108,0.6314417123794556,0.4653179146584234,-0.0049485075287520885,0.026306634367034933,1213,74.02964782714844,data_caiwangcun/query/images/exif_test/0002.JPG,patches/patch_005/query.png,0.6367159485816956,0.36443173192877326,0.0971369817852974,0.1325085272165359,0.6364655494689941,0.28810329790129097,-0.012008809484541416,0.021473299403768246,530,52.49330520629883,patches/patch_005/render.png,57.793305206298825,patches/patch_005/triplet_query_render_dom.png,17
True,images/002_0002/patches/patch_006,63.0,-71.0,1744,208,372.7685546875,4766,True,8274,bilinear,16.691585540771484,bilinear,True,patches/patch_006/dom.png,10,254051.19411123535,3364531.077413784,16.66536337657601,16.846221923828125,19.193431854248047,2.347209930419922,0.4253393665158371,0.39932030586236195,patches/patch_006/edge_overlay_after.png,patches/patch_006/edge_overlay_before.png,True,0002.JPG,images/002_0002,6,query-DOM and render-DOM similarities are both low,0.7329763174057007,94.92101980067429,patches/patch_006/overlay_after.png,patches/patch_006/overlay_before.png,texture_mismatch,patches/patch_006,0.34208303482919145,10,19.809563558411284,75.05032941080832,0.07037651352584362,0.6591563820838928,0.577970850945834,-0.2265181988477707,-0.20389658930942456,3327,65.1060562133789,data_caiwangcun/query/images/exif_test/0002.JPG,patches/patch_006/query.png,0.6523598432540894,0.5883727069943844,0.7329765558242798,0.7248405575089887,0.6437362432479858,0.27598342128931586,-0.19217675924301147,-0.17186332577819244,1177,45.282684326171875,patches/patch_006/render.png,57.05268432617187,patches/patch_006/triplet_query_render_dom.png,17
True,images/002_0002/patches/patch_007,28.0,51.0,4304,2256,369.5166015625,2458,True,7921,bilinear,22.828853607177734,bilinear,True,patches/patch_007/dom.png,10,253727.96874905613,3364580.5107177505,22.82833015759934,10.180503845214844,33.1395263671875,22.959022521972656,0.9608433734939759,0.04406779661016949,patches/patch_007/edge_overlay_after.png,patches/patch_007/edge_overlay_before.png,True,0002.JPG,images/002_0002,7,high confidence with strong query-render photometric and edge agreement,0.8414139151573181,58.180752831155424,patches/patch_007/overlay_after.png,patches/patch_007/overlay_before.png,stable_match,patches/patch_007,0.34208303482919145,10,28.242072940522903,51.39846596361717,0.31583858479280025,0.63468337059021,0.632398608574037,-0.2560270130634308,-0.21884261599074278,727,69.24263763427734,data_caiwangcun/query/images/exif_test/0002.JPG,patches/patch_007/query.png,0.6900039911270142,0.6787703999257506,0.8414146900177002,0.8421799402204093,0.6356126070022583,0.15882918388420297,-0.2603168189525604,-0.2242988789168601,295,50.36137390136719,patches/patch_007/render.png,53.31137390136719,patches/patch_007/triplet_query_render_dom.png,17
True,images/002_0002/patches/patch_008,-56.0,-79.0,720,720,365.1259765625,5183,True,7589,bilinear,24.418535232543945,bilinear,True,patches/patch_008/dom.png,10,254109.58512886343,3364627.0181253958,24.41852498202678,42.673336029052734,61.35235595703125,18.679019927978516,1.6571428571428573,0.0,patches/patch_008/edge_overlay_after.png,patches/patch_008/edge_overlay_before.png,False,0002.JPG,images/002_0002,8,edge chamfer improves but photometric agreement is weak,0.2460213601589203,96.83491106000976,patches/patch_008/overlay_after.png,patches/patch_008/overlay_before.png,edge_unreliable,patches/patch_008,0.34208303482919145,10,-6.279189474278638,64.3017165746165,0.003242824343033135,0.6315788626670837,0.48829313231395316,0.14831994473934174,0.14214797731686377,208,61.69114303588867,data_caiwangcun/query/images/exif_test/0002.JPG,patches/patch_008/query.png,0.6487927436828613,0.4009776266368435,0.24602192640304565,0.2885387393745241,0.6080222129821777,0.3268120822191885,0.18120309710502625,0.15095835559512677,365,51.106163024902344,patches/patch_008/render.png,53.18616302490234,patches/patch_008/triplet_query_render_dom.png,17
