backend_used,corr_dx_x,corr_dy_y,corr_norm_radius,delta_pitch_deg,delta_roll_deg,delta_yaw_deg,direction_consistency,edge_edge_chamfer,edge_edge_overlap_count,edge_edge_overlap_ratio,edge_query_edge_count,edge_render_edge_count,fallback_reason,good_matches,image_name,inlier_ratio,inliers,median_dx_px,median_dy_px,median_residual_norm_px,p90_residual_norm_px,query_image,query_keypoints,render_keypoints,render_path,render_time_sec,rendered_now,rotation_perturbation,scale,status,xml_photo_id
,0.8347419394438315,0.5590655889636866,0.9586840112221211,0.0,0.0,-0.05,0.5066381096839905,9.827228546142578,8186,0.3843372928306493,26928,21299,,1763,0001,0.4951786727169597,873,-10.403076171875,35.2235107421875,70.71436309814453,113.2732162475586,data_caiwangcun/query/images/exif_test/0001.JPG,9000,9001,docs/experiments/dom_dsm_prepare/query_render_pose_residual_grid/renders/001_0001/render_photo13_dpp0p00_drp0p00_dym0p05.png,0.0,False,R_perturbed = R_xml.T @ R_delta_camera_local_xyz,0.25,ok,13
,0.8035420736695676,0.5158117732776343,0.9530363610519315,0.0,0.0,0.05,0.5222885608673096,10.004013061523438,8024,0.38526912181303113,26928,20827,,1748,0001,0.5377574370709383,940,0.306884765625,21.7340087890625,54.63883972167969,104.24356079101562,data_caiwangcun/query/images/exif_test/0001.JPG,9000,9001,docs/experiments/dom_dsm_prepare/query_render_pose_residual_grid/renders/001_0001/render_photo13_dpp0p00_drp0p00_dyp0p05.png,0.0,False,R_perturbed = R_xml.T @ R_delta_camera_local_xyz,0.25,ok,13
,0.8091814902313592,0.4664270952618821,0.9593835558553273,0.0,0.05,0.0,0.5536748766899109,9.874563217163086,8091,0.38365972782019064,26928,21089,,1760,0001,0.5119318181818182,901,3.909912109375,24.326171875,59.37775802612305,112.2694091796875,data_caiwangcun/query/images/exif_test/0001.JPG,9000,9001,docs/experiments/dom_dsm_prepare/query_render_pose_residual_grid/renders/001_0001/render_photo13_dpp0p00_drp0p05_dyp0p00.png,0.0,False,R_perturbed = R_xml.T @ R_delta_camera_local_xyz,0.25,ok,13
,0.8975854239119561,0.3346509033376403,0.9594056357822658,0.05,0.0,0.0,0.8135783076286316,9.79682731628418,8126,0.3854290186406109,26928,21083,,1753,0001,0.5191100969766115,910,27.92919921875,44.11572265625,69.35191345214844,122.74859619140625,data_caiwangcun/query/images/exif_test/0001.JPG,9000,9001,docs/experiments/dom_dsm_prepare/query_render_pose_residual_grid/renders/001_0001/render_photo13_dpp0p05_drp0p00_dyp0p00.png,0.0,False,R_perturbed = R_xml.T @ R_delta_camera_local_xyz,0.25,ok,13
,0.8039920125708315,0.5277658802460472,0.9535234505444364,-0.1,0.0,0.0,0.4080285131931305,9.831857681274414,8360,0.4005749880210829,26928,20870,,1762,0001,0.49035187287173665,864,-4.00677490234375,13.2327880859375,61.726348876953125,114.84840393066406,data_caiwangcun/query/images/exif_test/0001.JPG,9000,9001,docs/experiments/dom_dsm_prepare/query_render_pose_residual_grid/renders/001_0001/render_photo13_dpm0p10_drp0p00_dyp0p00.png,0.0,False,R_perturbed = R_xml.T @ R_delta_camera_local_xyz,0.25,ok,13
,0.8165641599962101,0.4669765364296409,0.9559090510299569,-0.05,-0.05,0.0,0.6101969480514526,9.756568908691406,8292,0.3904506286198616,26928,21237,,1782,0001,0.48092031425364756,857,6.078125,22.263916015625,62.535362243652344,125.72993469238281,data_caiwangcun/query/images/exif_test/0001.JPG,9000,9000,docs/experiments/dom_dsm_prepare/query_render_pose_residual_grid/renders/001_0001/render_photo13_dpm0p05_drm0p05_dyp0p00.png,0.0,False,R_perturbed = R_xml.T @ R_delta_camera_local_xyz,0.25,ok,13
,0.8789758072545997,0.3628195526041367,0.9562470183334915,-0.05,0.05,0.0,0.7436302900314331,9.883871078491211,8165,0.38075918671889575,26928,21444,,1737,0001,0.5440414507772021,945,34.42431640625,30.5399169921875,66.75940704345703,114.94232177734375,data_caiwangcun/query/images/exif_test/0001.JPG,9000,9000,docs/experiments/dom_dsm_prepare/query_render_pose_residual_grid/renders/001_0001/render_photo13_dpm0p05_drp0p05_dyp0p00.png,0.0,False,R_perturbed = R_xml.T @ R_delta_camera_local_xyz,0.25,ok,13
,0.7873089119598347,0.508510222046995,0.9452291750713572,0.0,-0.1,0.0,0.6213431358337402,10.059038162231445,8105,0.378225768817957,26928,21429,,1766,0001,0.5056625141562854,893,8.160400390625,25.705078125,52.028690338134766,108.25060272216797,data_caiwangcun/query/images/exif_test/0001.JPG,9000,9000,docs/experiments/dom_dsm_prepare/query_render_pose_residual_grid/renders/001_0001/render_photo13_dpp0p00_drm0p10_dyp0p00.png,0.0,False,R_perturbed = R_xml.T @ R_delta_camera_local_xyz,0.25,ok,13
,0.8925879741982395,0.2970952408793442,0.9615824754806549,0.0,0.0,-0.1,0.8107280731201172,10.075220108032227,8105,0.3853101972902306,26928,21035,,1669,0001,0.5158777711204314,861,26.891357421875,47.57275390625,70.34468841552734,123.573486328125,data_caiwangcun/query/images/exif_test/0001.JPG,9000,9001,docs/experiments/dom_dsm_prepare/query_render_pose_residual_grid/renders/001_0001/render_photo13_dpp0p00_drp0p00_dym0p10.png,0.0,False,R_perturbed = R_xml.T @ R_delta_camera_local_xyz,0.25,ok,13
,0.9003950388756188,0.32475177552345175,0.9549671977295145,0.0,0.0,0.1,0.812939465045929,9.85132884979248,8219,0.3863038165068622,26928,21276,,1773,0001,0.5403271291596164,958,40.195068359375,39.35882568359375,73.49910736083984,126.04461669921875,data_caiwangcun/query/images/exif_test/0001.JPG,9000,9000,docs/experiments/dom_dsm_prepare/query_render_pose_residual_grid/renders/001_0001/render_photo13_dpp0p00_drp0p00_dyp0p10.png,0.0,False,R_perturbed = R_xml.T @ R_delta_camera_local_xyz,0.25,ok,13
