candidate,corr_dx_x,corr_dy_y,corr_norm_radius,cx_offset_px,cy_offset_px,direction_consistency,distortion_scale,focal_scale,good_matches,image_name,inlier_ratio,inliers,median_dx_px,median_dy_px,median_residual_norm_px,p90_residual_norm_px,query_image,query_keypoints,render_image,render_keypoints,scale,status,xml_photo_id
raw_query_vs_distorted_render_with_scaled_distortion,-0.5552964426855016,-0.09161981013060493,0.987394174958012,30.0,0.0,0.6120978593826294,1.5,0.995,1843,0000,0.8790016277807922,1620,-5.37353515625,25.39111328125,34.82623291015625,55.67707824707031,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9001,0.25,ok,7
undistorted_query_with_scaled_distortion_vs_pinhole_render,-0.6732657983845458,-0.016446767337793874,0.9802474505825493,0.0,0.0,0.6940125226974487,1.5,1.0,1885,0000,0.849867374005305,1602,-8.20147705078125,26.7421875,35.443023681640625,63.86170196533203,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
raw_query_vs_distorted_render_with_scaled_distortion,-0.5874220629291795,-0.06764038726087393,0.9843735323917545,0.0,0.0,0.6427163481712341,1.5,1.0,1831,0000,0.8667394866193336,1587,-8.15869140625,25.46923828125,34.61626434326172,56.858089447021484,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
undistorted_query_with_scaled_distortion_vs_pinhole_render,-0.6683237394569725,-0.003056766947539598,0.9822998338724396,0.0,-30.0,0.6816075444221497,1.5,1.0,1854,0000,0.8446601941747572,1566,-8.82666015625,25.91912841796875,35.04943084716797,61.04613494873047,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
raw_query_vs_distorted_render_with_scaled_distortion,-0.6580727793079598,-0.04190044261542558,0.9827349856821619,0.0,-30.0,0.6538482308387756,1.5,1.0,1857,0000,0.8874528809908454,1648,-6.4630126953125,25.88482666015625,34.490074157714844,61.20885467529297,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
undistorted_query_with_scaled_distortion_vs_pinhole_render,-0.6155786419268904,-0.08964088489878935,0.9817222406348038,0.0,30.0,0.669472873210907,1.5,1.0,1872,0000,0.8723290598290598,1633,-8.431396484375,27.44580078125,36.66876220703125,60.90243911743164,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
raw_query_vs_distorted_render_with_scaled_distortion,-0.6085154219644879,-0.08572764697427673,0.9824074341916847,0.0,30.0,0.6613956689834595,1.5,1.0,1842,0000,0.8984799131378935,1655,-7.748046875,27.38818359375,35.62371063232422,60.324520111083984,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
undistorted_query_with_scaled_distortion_vs_pinhole_render,-0.5865553565801703,-0.12720481647448678,0.983288687746296,-30.0,0.0,0.5450811982154846,1.5,1.0,1877,0000,0.8513585508790623,1598,-7.010009765625,22.7913818359375,35.59501647949219,58.69350051879883,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
raw_query_vs_distorted_render_with_scaled_distortion,-0.572399483909407,-0.0812408698842058,0.9830993579669823,-30.0,0.0,0.5981631278991699,1.5,1.0,1804,0000,0.852549889135255,1538,-7.671630859375,23.19439697265625,33.73163986206055,56.14753341674805,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9001,0.25,ok,7
undistorted_query_with_scaled_distortion_vs_pinhole_render,-0.6543133863618313,-0.02112763427040544,0.9826098918031976,30.0,0.0,0.735578715801239,1.5,1.0,1877,0000,0.8321790090570058,1562,-8.8941650390625,28.2366943359375,36.37263488769531,64.056640625,data_caiwangcun/query/images/exif_test/0000.jpg,9001,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
raw_query_vs_distorted_render_with_scaled_distortion,-0.674397514064079,0.019736229978297416,0.9850051650514758,30.0,0.0,0.6975906491279602,1.5,1.0,1877,0000,0.8790623335109217,1650,-5.8629150390625,27.121002197265625,36.0552978515625,61.58333206176758,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
undistorted_query_with_scaled_distortion_vs_pinhole_render,-0.6357678337556949,-0.04025280604155066,0.9830218756259721,0.0,0.0,0.660944402217865,1.5,1.005,1873,0000,0.8595835557928457,1610,-6.8486328125,26.58636474609375,35.17053985595703,60.164947509765625,data_caiwangcun/query/images/exif_test/0000.jpg,9001,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
raw_query_vs_distorted_render_with_scaled_distortion,-0.5768266579479256,-0.10208904237119477,0.9868132412313853,0.0,0.0,0.48538196086883545,1.5,1.005,1854,0000,0.8683926645091694,1610,-4.8939208984375,22.55194091796875,34.750244140625,55.35517501831055,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
undistorted_query_with_scaled_distortion_vs_pinhole_render,-0.7097496346585106,0.022453482537171297,0.9799898706431992,0.0,-30.0,0.725733757019043,1.5,1.005,1861,0000,0.831273508866201,1547,-9.03125,27.0615234375,36.31205749511719,65.2800521850586,data_caiwangcun/query/images/exif_test/0000.jpg,9001,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
raw_query_vs_distorted_render_with_scaled_distortion,-0.621884509594337,-0.024723293547453392,0.984476608720989,0.0,-30.0,0.6266836524009705,1.5,1.005,1843,0000,0.8833423765599566,1628,-6.5771484375,24.3082275390625,34.56571960449219,57.07503890991211,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
undistorted_query_with_scaled_distortion_vs_pinhole_render,-0.5834676143012026,-0.0724609204237116,0.9859869043565774,0.0,30.0,0.5745074152946472,1.5,1.005,1856,0000,0.8475215517241379,1573,-4.878173828125,25.2916259765625,35.548770904541016,56.897247314453125,data_caiwangcun/query/images/exif_test/0000.jpg,9001,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
raw_query_vs_distorted_render_with_scaled_distortion,-0.6628584791354496,-0.004687533875089821,0.9822982493567942,0.0,30.0,0.7039170861244202,1.5,1.005,1842,0000,0.8811074918566775,1623,-8.10693359375,27.999755859375,35.777400970458984,62.02814483642578,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
undistorted_query_with_scaled_distortion_vs_pinhole_render,-0.7295847900780777,-0.01291203603211845,0.9766980387620929,-30.0,0.0,0.7725178003311157,1.5,1.005,1864,0000,0.7993562231759657,1490,-12.162841796875,28.59649658203125,37.167083740234375,69.83470916748047,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
raw_query_vs_distorted_render_with_scaled_distortion,-0.649721545534218,-0.09999600145627265,0.9786619272248569,-30.0,0.0,0.6732891798019409,1.5,1.005,1824,0000,0.8958333333333334,1634,-8.7332763671875,26.477035522460938,35.30854797363281,63.47587585449219,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9001,0.25,ok,7
undistorted_query_with_scaled_distortion_vs_pinhole_render,-0.6725911117452883,0.03973393393871107,0.9844920887743203,30.0,0.0,0.7372034192085266,1.5,1.005,1835,0000,0.8272479564032698,1518,-7.9527587890625,28.58917236328125,36.29680633544922,62.528472900390625,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
raw_query_vs_distorted_render_with_scaled_distortion,-0.6207288349311476,-0.029712927581920432,0.9853719426901035,30.0,0.0,0.6802501678466797,1.5,1.005,1834,0000,0.8947655398037078,1641,-6.548828125,26.8037109375,35.3119010925293,60.07483673095703,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9001,0.25,ok,7
undistorted_query_with_scaled_distortion_vs_pinhole_render,-0.7889875114388729,-0.44018774035101127,0.9493650698444821,0.0,0.0,0.8338838219642639,2.0,0.995,1769,0000,0.6840022611644997,1210,-20.3199462890625,28.250732421875,40.559242248535156,84.39408874511719,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
raw_query_vs_distorted_render_with_scaled_distortion,-0.7563475257253598,-0.2250649617383827,0.9670025009396435,0.0,0.0,0.6596837639808655,2.0,0.995,1786,0000,0.8180291153415453,1461,-12.080078125,21.899658203125,34.52113342285156,69.0671157836914,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
undistorted_query_with_scaled_distortion_vs_pinhole_render,-0.6590078694185342,-0.42075057745389544,0.9671072909047307,0.0,-30.0,0.5918174982070923,2.0,0.995,1738,0000,0.7456846950517837,1296,-12.35443115234375,16.73828125,34.47664260864258,70.76918029785156,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
raw_query_vs_distorted_render_with_scaled_distortion,-0.7382877405926878,-0.2338495623291253,0.9692006202716151,0.0,-30.0,0.6394822597503662,2.0,0.995,1790,0000,0.7541899441340782,1350,-7.8544921875,23.67486572265625,32.77649688720703,63.498016357421875,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
undistorted_query_with_scaled_distortion_vs_pinhole_render,-0.8066128076186841,-0.4397473169908768,0.9452981164815477,0.0,30.0,0.8497775793075562,2.0,0.995,1761,0000,0.6740488358886996,1187,-20.7431640625,29.27593994140625,43.153236389160156,85.86638641357422,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
raw_query_vs_distorted_render_with_scaled_distortion,-0.7062461068837487,-0.25254256774426154,0.9739818921969972,0.0,30.0,0.7406584620475769,2.0,0.995,1781,0000,0.7282425603593486,1297,-14.171875,23.047607421875,34.09480285644531,67.30977630615234,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9001,0.25,ok,7
undistorted_query_with_scaled_distortion_vs_pinhole_render,-0.7448414318209673,-0.2598939185309159,0.9677005461181228,-30.0,0.0,0.6833577752113342,2.0,0.995,1754,0000,0.7394526795895097,1297,-15.7806396484375,19.2960205078125,34.898006439208984,74.53014373779297,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
raw_query_vs_distorted_render_with_scaled_distortion,-0.7537872666101209,-0.24818880603784965,0.9637310250452803,-30.0,0.0,0.6646900177001953,2.0,0.995,1737,0000,0.8042602187679908,1397,-14.658935546875,20.470458984375,35.188209533691406,72.0298843383789,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
undistorted_query_with_scaled_distortion_vs_pinhole_render,-0.6958271076781578,-0.2611072977187281,0.9760835797503014,30.0,0.0,0.6955181956291199,2.0,0.995,1781,0000,0.7282425603593486,1297,-12.794189453125,22.11773681640625,34.23429489135742,67.53192138671875,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
raw_query_vs_distorted_render_with_scaled_distortion,-0.6755664174543605,-0.23313193411445143,0.9774822618325383,30.0,0.0,0.5572605729103088,2.0,0.995,1783,0000,0.7784632641615256,1388,-9.6800537109375,16.09844970703125,33.84712600708008,60.81422424316406,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
undistorted_query_with_scaled_distortion_vs_pinhole_render,-0.6644290673637318,-0.3569744770164541,0.9726392339920372,0.0,0.0,0.6298359036445618,2.0,1.0,1808,0000,0.7621681415929203,1378,-14.0855712890625,17.31707763671875,35.01988983154297,69.19890594482422,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
raw_query_vs_distorted_render_with_scaled_distortion,-0.703309018569875,-0.22041186521408834,0.9735213040858184,0.0,0.0,0.5981130003929138,2.0,1.0,1821,0000,0.7869302580999451,1433,-11.08203125,17.32373046875,34.11288070678711,64.36189270019531,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
undistorted_query_with_scaled_distortion_vs_pinhole_render,-0.7429656299059955,-0.25324855066785423,0.9699629377773696,0.0,-30.0,0.6954529285430908,2.0,1.0,1776,0000,0.7246621621621622,1287,-13.991943359375,21.07763671875,34.82963180541992,72.2927474975586,data_caiwangcun/query/images/exif_test/0000.jpg,9001,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
raw_query_vs_distorted_render_with_scaled_distortion,-0.6632265332865657,-0.2693587754194692,0.9720577217359657,0.0,-30.0,0.6240193247795105,2.0,1.0,1763,0000,0.7334089619965967,1293,-11.294189453125,17.432861328125,31.961963653564453,63.37729263305664,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
undistorted_query_with_scaled_distortion_vs_pinhole_render,-0.6949778212350474,-0.2362988002276252,0.9748969626677598,0.0,30.0,0.603847086429596,2.0,1.0,1830,0000,0.7650273224043715,1400,-11.0965576171875,19.3387451171875,34.87272262573242,65.69954681396484,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
raw_query_vs_distorted_render_with_scaled_distortion,-0.720947183191111,-0.20772217001736448,0.972762122042915,0.0,30.0,0.6347570419311523,2.0,1.0,1809,0000,0.7910447761194029,1431,-10.345947265625,21.258544921875,33.74456787109375,64.47119903564453,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9001,0.25,ok,7
undistorted_query_with_scaled_distortion_vs_pinhole_render,-0.7086736255319526,-0.3107899262646241,0.9690503991628167,-30.0,0.0,0.6863826513290405,2.0,1.0,1759,0000,0.7305287094940307,1285,-15.783203125,19.3076171875,35.14168930053711,72.49681091308594,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
raw_query_vs_distorted_render_with_scaled_distortion,-0.6968276309699813,-0.2443772757726625,0.9685665451683185,-30.0,0.0,0.5866256952285767,2.0,1.0,1794,0000,0.7670011148272018,1376,-11.876953125,15.70263671875,33.68346405029297,66.2117919921875,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9001,0.25,ok,7
undistorted_query_with_scaled_distortion_vs_pinhole_render,-0.8562277142564643,-0.05520040138225671,0.9447549039880384,30.0,0.0,0.5846302509307861,2.0,1.0,1765,0000,0.6385269121813031,1127,-6.3564453125,23.4593505859375,34.97368240356445,66.67361450195312,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
raw_query_vs_distorted_render_with_scaled_distortion,-0.7707920007701562,-0.2281987243683544,0.9607173480984765,30.0,0.0,0.732276439666748,2.0,1.0,1765,0000,0.7943342776203967,1402,-13.2923583984375,24.48101806640625,34.9625244140625,71.82919311523438,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
undistorted_query_with_scaled_distortion_vs_pinhole_render,-0.7108224214223888,-0.23463309618001463,0.9717850030470981,0.0,0.0,0.6287415027618408,2.0,1.005,1769,0000,0.7738835500282646,1369,-12.273193359375,19.3358154296875,35.03103256225586,68.98297119140625,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
raw_query_vs_distorted_render_with_scaled_distortion,-0.784355943988861,-0.20220632697504373,0.9655050727115967,0.0,0.0,0.6940948963165283,2.0,1.005,1829,0000,0.8004373974849645,1464,-11.907958984375,23.7982177734375,35.00672912597656,69.72516632080078,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
undistorted_query_with_scaled_distortion_vs_pinhole_render,-0.6949309726009466,-0.3038291152350077,0.9690163474141131,0.0,-30.0,0.5696223974227905,2.0,1.005,1811,0000,0.8061844284925456,1460,-11.2940673828125,17.75341796875,35.21510696411133,68.50283813476562,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
raw_query_vs_distorted_render_with_scaled_distortion,-0.6672919945884873,-0.2846908653952573,0.9713586289627786,0.0,-30.0,0.5268378853797913,2.0,1.005,1811,0000,0.7940364439536168,1438,-9.5914306640625,15.030426025390625,33.64478302001953,62.79669952392578,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
undistorted_query_with_scaled_distortion_vs_pinhole_render,-0.670355842549052,-0.2739438940899304,0.9763781992115301,0.0,30.0,0.6929523348808289,2.0,1.005,1797,0000,0.7245409015025042,1302,-13.9346923828125,21.2630615234375,34.18806457519531,67.29612731933594,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
raw_query_vs_distorted_render_with_scaled_distortion,-0.7094553456639199,-0.23027485697967986,0.9724415501508499,0.0,30.0,0.6926069855690002,2.0,1.005,1838,0000,0.7687704026115343,1413,-12.944091796875,22.024169921875,33.77649688720703,66.08776092529297,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
undistorted_query_with_scaled_distortion_vs_pinhole_render,-0.74773498627877,-0.2503488687992092,0.9665362988446334,-30.0,0.0,0.6805225610733032,2.0,1.005,1730,0000,0.7751445086705202,1341,-14.962158203125,21.7020263671875,35.22792053222656,74.31043243408203,data_caiwangcun/query/images/exif_test/0000.jpg,9001,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
raw_query_vs_distorted_render_with_scaled_distortion,-0.6994985951710732,-0.2402894845297282,0.969756401006676,-30.0,0.0,0.6096071004867554,2.0,1.005,1741,0000,0.7679494543365881,1337,-12.445556640625,16.328125,33.114402770996094,66.4220199584961,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
undistorted_query_with_scaled_distortion_vs_pinhole_render,-0.7194576587467129,-0.21842372634131949,0.9760046655579504,30.0,0.0,0.6585518717765808,2.0,1.005,1828,0000,0.776258205689278,1419,-11.821044921875,21.9326171875,34.88044357299805,68.1603012084961,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
raw_query_vs_distorted_render_with_scaled_distortion,-0.7497535761178958,-0.19653241974542113,0.9739916848437777,30.0,0.0,0.6691606640815735,2.0,1.005,1811,0000,0.7984538928768636,1446,-10.2762451171875,22.969757080078125,34.626983642578125,64.39212036132812,data_caiwangcun/query/images/exif_test/0000.jpg,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,9000,0.25,ok,7
raw_query_vs_pinhole_render,0.8896940919989904,0.32169967652717063,0.9623505255588143,0.0,0.0,0.7623759508132935,0.0,1.0,1741,0001,0.5152211372774268,897,26.4052734375,36.058349609375,64.89307403564453,115.61210632324219,data_caiwangcun/query/images/exif_test/0001.JPG,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/001_0001/gpu_pinhole_render.png,9000,0.25,ok,13
undistorted_query_vs_pinhole_render,-0.22071093959339105,0.20794898241272147,0.9902077230807298,0.0,0.0,0.30207559466362,1.0,1.0,1979,0001,0.9853461344113188,1950,-6.586639404296875,22.840240478515625,54.524314880371094,69.93012237548828,data_caiwangcun/query/images/exif_test/0001.JPG,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/001_0001/gpu_pinhole_render.png,9000,0.25,ok,13
raw_query_vs_distorted_render,-0.22228080964165076,0.20577061869051974,0.988432351650815,0.0,0.0,0.2778172492980957,1.0,1.0,1799,0001,0.990550305725403,1782,-5.0105438232421875,20.488037109375,51.609336853027344,65.33794403076172,data_caiwangcun/query/images/exif_test/0001.JPG,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/001_0001/gpu_pinhole_render.png,9000,0.25,ok,13
undistorted_query_with_scaled_distortion_vs_pinhole_render,0.933212164238573,0.5841111684834103,0.9513937848047103,0.0,0.0,0.9015673398971558,-1.0,0.995,1625,0001,0.36553846153846153,594,86.451416015625,48.0882568359375,120.91300201416016,192.30740356445312,data_caiwangcun/query/images/exif_test/0001.JPG,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/001_0001/gpu_pinhole_render.png,9000,0.25,ok,13
raw_query_vs_distorted_render_with_scaled_distortion,0.9501164812841308,0.49157450209576103,0.9540230205134769,0.0,0.0,0.8281506299972534,-1.0,0.995,1524,0001,0.38648293963254593,589,36.42431640625,29.896240234375,72.38330078125,181.31521606445312,data_caiwangcun/query/images/exif_test/0001.JPG,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/001_0001/gpu_pinhole_render.png,9000,0.25,ok,13
undistorted_query_with_scaled_distortion_vs_pinhole_render,0.9215536160631542,0.6739675369991222,0.947406083581887,0.0,-30.0,0.9130901098251343,-1.0,0.995,1628,0001,0.3593366093366093,585,94.17626953125,41.912353515625,130.57806396484375,205.07057189941406,data_caiwangcun/query/images/exif_test/0001.JPG,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/001_0001/gpu_pinhole_render.png,9000,0.25,ok,13
raw_query_vs_distorted_render_with_scaled_distortion,0.9464951503117092,0.528666918093794,0.9566188049509062,0.0,-30.0,0.8336077928543091,-1.0,0.995,1507,0001,0.3928334439283344,592,63.8961181640625,34.0611572265625,87.1905517578125,192.9525146484375,data_caiwangcun/query/images/exif_test/0001.JPG,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/001_0001/gpu_pinhole_render.png,9000,0.25,ok,13
undistorted_query_with_scaled_distortion_vs_pinhole_render,0.9386926995345619,0.5283975181231159,0.953074900999854,0.0,30.0,0.8939058780670166,-1.0,0.995,1627,0001,0.3663183773816841,596,78.696533203125,50.457275390625,109.6612548828125,187.22047424316406,data_caiwangcun/query/images/exif_test/0001.JPG,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/001_0001/gpu_pinhole_render.png,9000,0.25,ok,13
raw_query_vs_distorted_render_with_scaled_distortion,0.9533862921326304,0.4911463295202705,0.9487186204172338,0.0,30.0,0.7958859801292419,-1.0,0.995,1480,0001,0.37635135135135134,557,7.23681640625,26.689453125,70.20458221435547,200.37771606445312,data_caiwangcun/query/images/exif_test/0001.JPG,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/001_0001/gpu_pinhole_render.png,9000,0.25,ok,13
undistorted_query_with_scaled_distortion_vs_pinhole_render,0.9462607624210977,0.5070021426074716,0.9570143421692531,-30.0,0.0,0.823413610458374,-1.0,0.995,1569,0001,0.36966220522625876,580,63.739990234375,29.678955078125,80.09262084960938,181.24655151367188,data_caiwangcun/query/images/exif_test/0001.JPG,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/001_0001/gpu_pinhole_render.png,9000,0.25,ok,13
raw_query_vs_distorted_render_with_scaled_distortion,0.9545927402639719,0.5110285739059864,0.9501645968735382,-30.0,0.0,0.7820647954940796,-1.0,0.995,1543,0001,0.37394685677252104,577,12.553955078125,24.32470703125,75.25514221191406,207.61656188964844,data_caiwangcun/query/images/exif_test/0001.JPG,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/001_0001/gpu_pinhole_render.png,9000,0.25,ok,13
