accepted_texture,best_dx_px,best_dy_px,center_x,center_y,dom_depth,dom_dom_col,dom_dom_hit,dom_dom_row,dom_dom_sampling_mode,dom_dsm_height,dom_dsm_sampling_mode,dom_hit,dom_patch_rel,dom_ray_refine_iters,dom_x_raster,dom_y_raster,dom_z_ray,edge_chamfer_after,edge_chamfer_before,edge_chamfer_improvement,edge_overlap_after,edge_overlap_before,edge_overlay_after_rel,edge_overlay_before_rel,high_confidence,index,ncc_score,offset_norm_px,overlay_after_rel,overlay_before_rel,patch_rel_dir,phase_dx_px,phase_dy_px,phase_response,query_dom_gradient_orientation,query_dom_hist_distance,query_dom_ncc,query_dom_ssim,query_edge_count,query_gradient,query_patch_rel,query_render_gradient_orientation,query_render_hist_distance,query_render_ncc,query_render_ssim,render_dom_gradient_orientation,render_dom_hist_distance,render_dom_ncc,render_dom_ssim,render_edge_count,render_gradient,render_patch_rel,texture_score,triplet_rel
True,-7.0,42.0,3792,2768,374.1201171875,7409,True,11284,bilinear,19.448270797729492,bilinear,True,patches/patch_000/dom.png,10,254421.32649161023,3364109.542067087,19.44740400014649,3.751711845397949,6.753660202026367,3.001948356628418,1.0593391773432232,0.48746786632390743,patches/patch_000/edge_overlay_after.png,patches/patch_000/edge_overlay_before.png,True,0,0.5779231786727905,42.579337712087536,patches/patch_000/overlay_after.png,patches/patch_000/overlay_before.png,patches/patch_000,-5.444600161324217,41.68270416969351,0.34341604879591614,0.6710906624794006,0.33877882869887044,0.06215326115489006,0.07801469188055885,5832,120.85342407226562,patches/patch_000/query.png,0.8260579705238342,0.28470561525733723,0.5779231786727905,0.5782288090242065,0.6551312804222107,0.2050940758977769,0.0528377965092659,0.07039772131042088,3112,82.68966674804688,patches/patch_000/render.png,113.80966674804688,patches/patch_000/triplet_query_render_dom.png
True,-18.0,-45.0,1232,1744,379.1142578125,5440,True,11587,bilinear,10.935406684875488,bilinear,True,patches/patch_001/dom.png,10,254145.650079022,3364067.174978417,10.936115458341646,3.8688790798187256,10.023824691772461,6.154945611953735,0.8015308911973756,0.27865511971472234,patches/patch_001/edge_overlay_after.png,patches/patch_001/edge_overlay_before.png,True,1,0.42892780900001526,48.46648326421054,patches/patch_001/overlay_after.png,patches/patch_001/overlay_before.png,patches/patch_001,-17.790186343887115,-43.81187968428651,0.39017247478477657,0.6250297427177429,0.7201834471381071,0.02504386194050312,0.06088459567991081,2965,104.21607971191406,patches/patch_001/query.png,0.6872111558914185,0.740820402917662,0.4289279878139496,0.45009963697975663,0.6339431405067444,0.08621954876469344,0.03411247953772545,0.07157121056826604,1963,88.93659973144531,patches/patch_001/render.png,108.56659973144531,patches/patch_001/triplet_query_render_dom.png
True,-21.0,5.0,2768,2768,375.0673828125,6776,True,11658,bilinear,17.762365341186523,bilinear,True,patches/patch_002/dom.png,10,254332.73267285698,3364057.236728646,17.76158273274899,3.5001425743103027,7.527037620544434,4.026895046234131,1.1143489487274068,0.5528711484593838,patches/patch_002/edge_overlay_after.png,patches/patch_002/edge_overlay_before.png,True,2,0.8213544487953186,21.587033144922902,patches/patch_002/overlay_after.png,patches/patch_002/overlay_before.png,patches/patch_002,-21.65765355268303,5.043208080275804,0.5877820125315338,0.6630332469940186,0.5061807532895927,0.39576780796051025,0.40460395034855906,4117,96.01586151123047,patches/patch_002/query.png,0.8469319939613342,0.4476514020861503,0.8213546276092529,0.8236653713494453,0.6530239582061768,0.19926053332506166,0.4158594608306885,0.42497625588126275,2856,72.84672546386719,patches/patch_002/render.png,101.40672546386719,patches/patch_002/triplet_query_render_dom.png
True,67.0,80.0,4816,2768,376.1982421875,8051,True,10910,bilinear,18.127735137939453,bilinear,True,patches/patch_003/dom.png,10,254511.36377281832,3364161.8789919354,18.12770774279585,5.6419172286987305,13.919710159301758,8.277792930603027,0.46533949520085316,0.359254498714653,patches/patch_003/edge_overlay_after.png,patches/patch_003/edge_overlay_before.png,True,3,0.4662846624851227,104.35037134576953,patches/patch_003/overlay_after.png,patches/patch_003/overlay_before.png,patches/patch_003,-119.27756848776542,-39.49931943306629,0.04264247603714466,0.6475225687026978,0.6753002790678994,0.019980095326900482,0.031322220070825156,3112,77.4924087524414,patches/patch_003/query.png,0.7514349222183228,0.6421036812167082,0.4662843942642212,0.4710287853630385,0.6590263247489929,0.3720177447760889,0.0620226189494133,0.07367922903118515,3293,68.58517456054688,patches/patch_003/render.png,99.70517456054688,patches/patch_003/triplet_query_render_dom.png
True,25.0,-79.0,4816,208,371.4267578125,7106,True,9341,bilinear,18.78055191040039,bilinear,True,patches/patch_004/dom.png,10,254379.0251586526,3364381.6433224995,18.78140231600935,8.781280517578125,10.239442825317383,1.4581623077392578,0.4111638088288946,0.3272528274352426,patches/patch_004/edge_overlay_after.png,patches/patch_004/edge_overlay_before.png,False,4,0.16046597063541412,82.86132994346639,patches/patch_004/overlay_after.png,patches/patch_004/overlay_before.png,patches/patch_004,8.853219123712833,-55.2401368578785,0.016018472611904144,0.6277162432670593,0.48851929144783396,0.007355098612606525,0.0206489950838534,2741,69.73419189453125,patches/patch_004/query.png,0.622943103313446,0.5199276601534486,0.1604660004377365,0.16923023714120752,0.652551531791687,0.1793367228457584,0.08748295903205872,0.09799547039083163,3954,97.3794937133789,patches/patch_004/render.png,97.14419189453125,patches/patch_004/triplet_query_render_dom.png
True,-35.0,19.0,2768,3280,375.8525390625,6964,True,11977,bilinear,17.805435180664062,bilinear,True,patches/patch_005/dom.png,10,254359.03037964928,3364012.5236743996,17.80527244158793,3.9194493293762207,9.43103313446045,5.5115838050842285,1.0192096597145994,0.3434637801831807,patches/patch_005/edge_overlay_after.png,patches/patch_005/edge_overlay_before.png,True,5,0.819704532623291,39.824615503479755,patches/patch_005/overlay_after.png,patches/patch_005/overlay_before.png,patches/patch_005,-35.18244795284389,19.814641957444508,0.41431967879179865,0.6412962079048157,0.594958154987423,0.2254861444234848,0.2347282602565216,3321,86.67212677001953,patches/patch_005/query.png,0.7545651197433472,0.5886859883237874,0.8197047114372253,0.8208940822796182,0.6382895112037659,0.20614895425270197,0.2530907988548279,0.263211620179346,2402,65.29388427734375,patches/patch_005/render.png,89.31388427734375,patches/patch_005/triplet_query_render_dom.png
True,-18.0,23.0,3280,2768,375.3955078125,7094,True,11471,bilinear,17.807706832885742,bilinear,True,patches/patch_006/dom.png,10,254377.3021164516,3364083.333144118,17.80708210149521,3.41548490524292,10.134297370910645,6.718812465667725,0.9498817966903074,0.4076492537313433,patches/patch_006/edge_overlay_after.png,patches/patch_006/edge_overlay_before.png,True,6,0.8284440040588379,29.206163733020468,patches/patch_006/overlay_after.png,patches/patch_006/overlay_before.png,patches/patch_006,-17.119468047386505,19.48264571414039,0.37720052688382566,0.6436140537261963,0.4985174728745646,0.3112426996231079,0.3164413674265435,3558,80.7698745727539,patches/patch_006/query.png,0.7680817246437073,0.5427200427199097,0.8284436464309692,0.8288676271655451,0.643313467502594,0.19735110649557067,0.3366934359073639,0.3417535744025909,2144,62.229434967041016,patches/patch_006/render.png,83.66943496704101,patches/patch_006/triplet_query_render_dom.png
True,33.0,-72.0,4304,208,370.6474609375,6791,True,9529,bilinear,19.196969985961914,bilinear,True,patches/patch_007/dom.png,10,254334.85227496971,3364355.280128717,19.195519877933975,14.228147506713867,12.241424560546875,-1.9867229461669922,0.21741198858230257,0.29214717188358047,patches/patch_007/edge_overlay_after.png,patches/patch_007/edge_overlay_before.png,False,7,0.20880688726902008,79.20227269466452,patches/patch_007/overlay_after.png,patches/patch_007/overlay_before.png,patches/patch_007,-56.80503465456323,51.91262170420842,0.017124782025348395,0.6314442157745361,0.4308457498254146,0.1178419440984726,0.12610522045833503,2932,74.93765258789062,patches/patch_007/query.png,0.64519202709198,0.4133629811118748,0.20880739390850067,0.21660674939559998,0.6360023617744446,0.20556508822247177,0.18551616370677948,0.19550590909414844,1821,63.8648567199707,patches/patch_007/render.png,82.07485671997071,patches/patch_007/triplet_query_render_dom.png
True,-14.0,-56.0,1232,1232,378.0771484375,5255,True,11265,bilinear,11.146628379821777,bilinear,True,patches/patch_008/dom.png,10,254119.67277135397,3364112.168253133,11.146166282425384,4.878061294555664,19.076616287231445,14.198554992675781,0.7315914489311164,0.22787028921998248,patches/patch_008/edge_overlay_after.png,patches/patch_008/edge_overlay_before.png,True,8,0.3346812427043915,57.723478758647246,patches/patch_008/overlay_after.png,patches/patch_008/overlay_before.png,patches/patch_008,-8.360239473456517,-52.889048157542135,0.2298397104605101,0.6449564099311829,0.5477807605710207,0.10636626183986664,0.15368521616621308,1321,79.46216583251953,patches/patch_008/query.png,0.6817262768745422,0.5365367601991557,0.334680438041687,0.37520438074345847,0.6385048627853394,0.18550172248670366,0.12773966789245605,0.17489466594899636,1141,70.08179473876953,patches/patch_008/render.png,81.49179473876953,patches/patch_008/triplet_query_render_dom.png
True,-10.0,61.0,3792,3280,371.9052734375,7587,True,11598,bilinear,22.466550827026367,bilinear,True,patches/patch_009/dom.png,10,254446.37012823485,3364065.5314626475,22.466496718185624,6.760395050048828,15.629549026489258,8.86915397644043,0.5987170349251604,0.2110042735042735,patches/patch_009/edge_overlay_after.png,patches/patch_009/edge_overlay_before.png,True,9,0.6534907221794128,61.814237842102365,patches/patch_009/overlay_after.png,patches/patch_009/overlay_before.png,patches/patch_009,47.180683798566676,-72.7796389359531,0.030722421943210065,0.6455430388450623,0.5864521885218451,-0.008329423144459724,0.007751614842590193,2489,82.44271850585938,patches/patch_009/query.png,0.6907960772514343,0.606409403215186,0.6534908413887024,0.6554057736815536,0.6583539843559265,0.29695384572140665,-0.01189100369811058,0.006155233116261233,1872,57.65271759033203,patches/patch_009/render.png,76.37271759033203,patches/patch_009/triplet_query_render_dom.png
