accepted_texture,best_dx_px,best_dy_px,center_x,center_y,dom_depth,dom_dom_col,dom_dom_hit,dom_dom_row,dom_dom_sampling_mode,dom_dsm_height,dom_dsm_sampling_mode,dom_hit,dom_patch_rel,dom_ray_refine_iters,dom_x_raster,dom_y_raster,dom_z_ray,edge_chamfer_after,edge_chamfer_before,edge_chamfer_improvement,edge_overlap_after,edge_overlap_before,edge_overlay_after_rel,edge_overlay_before_rel,high_confidence,index,ncc_score,offset_norm_px,overlay_after_rel,overlay_before_rel,patch_rel_dir,phase_dx_px,phase_dy_px,phase_response,query_dom_gradient_orientation,query_dom_hist_distance,query_dom_ncc,query_dom_ssim,query_edge_count,query_gradient,query_patch_rel,query_render_gradient_orientation,query_render_hist_distance,query_render_ncc,query_render_ssim,render_dom_gradient_orientation,render_dom_hist_distance,render_dom_ncc,render_dom_ssim,render_edge_count,render_gradient,render_patch_rel,texture_score,triplet_rel
True,26.0,69.0,4304,2768,364.8955078125,1142,True,5422,bilinear,27.783687591552734,bilinear,True,patches/patch_015/dom.png,10,253543.68951117375,3364930.5460599624,27.78367365398026,17.720386505126953,25.210411071777344,7.490024566650391,0.49146757679180886,0.28717948717948716,patches/patch_015/edge_overlay_after.png,patches/patch_015/edge_overlay_before.png,False,15,0.3937360644340515,73.7360156233031,patches/patch_015/overlay_after.png,patches/patch_015/overlay_before.png,patches/patch_015,52.77596605718543,-20.85431311986858,0.025580107932910323,0.6352509260177612,0.3216865386927345,0.04320197552442551,0.07227897100286305,3145,89.40154266357422,patches/patch_015/query.png,0.6783111691474915,0.3848174944060909,0.39373621344566345,0.3958715292259777,0.6539804339408875,0.15995639225071207,0.01421805564314127,0.05680726732602064,390,55.844627380371094,patches/patch_015/render.png,59.74462738037109,patches/patch_015/triplet_query_render_dom.png
True,32.0,-6.0,2768,720,371.4755859375,2789,True,6155,bilinear,19.283491134643555,bilinear,True,patches/patch_016/dom.png,10,253774.39597937273,3364827.8508418305,19.283104197803425,5.972492694854736,11.491477012634277,5.518984317779541,1.118,0.4911111111111111,patches/patch_016/edge_overlay_after.png,patches/patch_016/edge_overlay_before.png,True,16,0.7903591990470886,32.55764119219941,patches/patch_016/overlay_after.png,patches/patch_016/overlay_before.png,patches/patch_016,35.46634207295351,-10.122932359407145,0.22770082484930754,0.637030303478241,0.3753932423394219,-0.13156315684318542,-0.11086778789604498,1934,86.08979034423828,patches/patch_016/query.png,0.7054538130760193,0.3733377487957929,0.7903589010238647,0.7835531213121526,0.6377077698707581,0.17954145058441073,-0.18164676427841187,-0.15784007269048395,900,50.6961669921875,patches/patch_016/render.png,59.6961669921875,patches/patch_016/triplet_query_render_dom.png
True,80.0,74.0,4816,2256,363.7041015625,1011,True,5908,bilinear,29.005088806152344,bilinear,True,patches/patch_017/dom.png,10,253525.34605560848,3364862.413293613,29.004539665285222,25.43053436279297,23.83730125427246,-1.5932331085205078,0.37668161434977576,0.16551724137931034,patches/patch_017/edge_overlay_after.png,patches/patch_017/edge_overlay_before.png,False,17,0.4285297691822052,108.97706180660222,patches/patch_017/overlay_after.png,patches/patch_017/overlay_before.png,patches/patch_017,-53.904393380090596,-10.31308902429231,0.019554855185560882,0.6269326210021973,0.38303343325722006,-0.07157394289970398,-0.03625125541964001,2351,88.73094177246094,patches/patch_017/query.png,0.6623644828796387,0.42438823781208285,0.4285295307636261,0.4366668597520436,0.6408689618110657,0.2358889067702947,-0.12369508296251297,-0.07974034864473264,435,54.935359954833984,patches/patch_017/render.png,59.285359954833986,patches/patch_017/triplet_query_render_dom.png
True,48.0,-32.0,2768,208,362.6259765625,2956,True,6446,bilinear,27.88914680480957,bilinear,True,patches/patch_018/dom.png,10,253797.7939348253,3364787.120024199,27.889252901475913,7.602893829345703,24.490659713745117,16.887765884399414,0.7187153931339978,0.08899876390605686,patches/patch_018/edge_overlay_after.png,patches/patch_018/edge_overlay_before.png,False,18,0.8643900752067566,57.688820407423826,patches/patch_018/overlay_after.png,patches/patch_018/overlay_before.png,patches/patch_018,-11.470751796510285,59.80252686978456,-0.008353310404345393,0.6408780217170715,0.5128135894735518,-0.25809723138809204,-0.22677334986600478,1520,64.04642486572266,patches/patch_018/query.png,0.7420716881752014,0.5694932776051307,0.8643902540206909,0.8619302557410207,0.6149004101753235,0.27714553847080386,-0.27148813009262085,-0.2443679609076222,809,50.977603912353516,patches/patch_018/render.png,59.06760391235352,patches/patch_018/triplet_query_render_dom.png
True,41.0,0.0,3280,720,365.9443359375,2471,True,6320,bilinear,25.114675521850586,bilinear,True,patches/patch_019/dom.png,10,253729.86166372636,3364804.7674360927,25.115888171988217,36.846614837646484,30.22161865234375,-6.624996185302734,0.05641025641025641,0.20463320463320464,patches/patch_019/edge_overlay_after.png,patches/patch_019/edge_overlay_before.png,False,19,0.47759518027305603,41.0,patches/patch_019/overlay_after.png,patches/patch_019/overlay_before.png,patches/patch_019,40.82976004071608,-0.8478244826607408,0.3675089080352336,0.6420297622680664,0.4308111435734523,0.024753639474511147,0.0619046000994227,1235,89.18134307861328,patches/patch_019/query.png,0.6790454387664795,0.3836322726879922,0.4775945842266083,0.48516045874679725,0.627048134803772,0.1957246305575858,0.0307252649217844,0.07715573177724407,259,56.116249084472656,patches/patch_019/render.png,58.70624908447266,patches/patch_019/triplet_query_render_dom.png
True,16.0,-12.0,2256,1232,364.6279296875,2918,True,5652,bilinear,26.107975006103516,bilinear,True,patches/patch_020/dom.png,10,253792.50115605062,3364898.2734975372,26.10705487288766,27.59264373779297,25.2530517578125,-2.3395919799804688,1.2129032258064516,0.5062611806797853,patches/patch_020/edge_overlay_after.png,patches/patch_020/edge_overlay_before.png,False,20,0.6334177255630493,20.0,patches/patch_020/overlay_after.png,patches/patch_020/overlay_before.png,patches/patch_020,16.552549378156357,-11.994229780963394,0.41894778818823397,0.6350223422050476,0.31751523182796504,0.09321223944425583,0.1207624483372217,2751,93.45503997802734,patches/patch_020/query.png,0.6927028298377991,0.33370197000702384,0.6334171891212463,0.6130741620500192,0.6353321075439453,0.2104491850849971,0.09147027879953384,0.12932068823188225,559,52.65522766113281,patches/patch_020/render.png,58.245227661132816,patches/patch_020/triplet_query_render_dom.png
True,-4.0,64.0,4816,208,368.3388671875,1704,True,7175,bilinear,23.344463348388672,bilinear,True,patches/patch_021/dom.png,10,253622.4868648681,3364684.9856974925,23.34430206752745,30.709880828857422,27.991485595703125,-2.718395233154297,0.15920398009950248,0.12371134020618557,patches/patch_021/edge_overlay_after.png,patches/patch_021/edge_overlay_before.png,False,21,0.1434202939271927,64.1248781675256,patches/patch_021/overlay_after.png,patches/patch_021/overlay_before.png,patches/patch_021,33.18191622644804,-42.277129942548555,-0.007518215454183519,0.6511286497116089,0.42331238815446737,0.006824968382716179,0.03841079351509021,1528,85.57823944091797,patches/patch_021/query.png,0.6514933705329895,0.4051803369042091,0.14342045783996582,0.17366569934901685,0.6628230214118958,0.21655659451691367,0.03303796052932739,0.06926045310551071,291,50.97730255126953,patches/patch_021/render.png,53.88730255126953,patches/patch_021/triplet_query_render_dom.png
True,3.0,35.0,3792,2256,363.7451171875,1633,True,5557,bilinear,28.379549026489258,bilinear,True,patches/patch_022/dom.png,10,253612.43845800176,3364911.638841792,28.380758572250897,26.00290870666504,29.23375129699707,3.2308425903320312,0.9605263157894737,0.13744075829383887,patches/patch_022/edge_overlay_after.png,patches/patch_022/edge_overlay_before.png,True,22,0.6260669827461243,35.12833614050059,patches/patch_022/overlay_after.png,patches/patch_022/overlay_before.png,patches/patch_022,3.671104253605151,34.943374909535194,0.4805479967035353,0.6446007490158081,0.5088984143108379,0.001361498492769897,0.04795962913520661,1110,79.90206909179688,patches/patch_022/query.png,0.7357865571975708,0.5191136938059085,0.6260665059089661,0.6291663145660764,0.6481870412826538,0.15647640050378067,0.008625992573797703,0.06561971594579807,211,49.923370361328125,patches/patch_022/render.png,52.033370361328124,patches/patch_022/triplet_query_render_dom.png
True,10.0,-29.0,1744,1232,367.6943359375,3237,True,5477,bilinear,22.741601943969727,bilinear,True,patches/patch_023/dom.png,10,253837.08680110046,3364922.7998683513,22.74112989324027,14.966561317443848,18.395471572875977,3.428910255432129,0.9142156862745098,0.468944099378882,patches/patch_023/edge_overlay_after.png,patches/patch_023/edge_overlay_before.png,True,23,0.606464684009552,30.675723300355934,patches/patch_023/overlay_after.png,patches/patch_023/overlay_before.png,patches/patch_023,9.281378619965395,-29.336102014023595,0.3443525212351233,0.6296437978744507,0.3511342567864468,-0.07916734367609024,-0.03931750539867611,2627,85.73153686523438,patches/patch_023/query.png,0.6922054886817932,0.32509771722782016,0.6064651012420654,0.6055863435492228,0.6489573121070862,0.15186748055428875,-0.08822433650493622,-0.04072837346345899,322,48.479854583740234,patches/patch_023/render.png,51.69985458374023,patches/patch_023/triplet_query_render_dom.png
True,40.0,42.0,4304,1744,362.6708984375,1500,True,6041,bilinear,29.48716163635254,bilinear,True,patches/patch_024/dom.png,10,253593.88877414336,3364843.752343567,29.48639963271995,27.458599090576172,30.18456268310547,2.725963592529297,0.3770491803278688,0.14790996784565916,patches/patch_024/edge_overlay_after.png,patches/patch_024/edge_overlay_before.png,True,24,0.5708049535751343,58.0,patches/patch_024/overlay_after.png,patches/patch_024/overlay_before.png,patches/patch_024,41.13590592824967,41.042506952137856,0.19127573247533292,0.6368569135665894,0.3802955741959876,-0.06271529942750931,-0.03633615177303068,1786,91.16673278808594,patches/patch_024/query.png,0.660667359828949,0.4445569325482582,0.5708044171333313,0.5617197636781968,0.6377525329589844,0.2699931398258663,-0.07618635147809982,-0.039539970127138516,311,48.143287658691406,patches/patch_024/render.png,51.253287658691406,patches/patch_024/triplet_query_render_dom.png
True,-4.0,71.0,3792,3280,367.7373046875,1268,True,4930,bilinear,24.918100357055664,bilinear,True,patches/patch_025/dom.png,10,253561.41624077735,3364999.3881159225,24.918202839917853,23.07621192932129,24.668624877929688,1.5924129486083984,0.8012048192771084,0.15298507462686567,patches/patch_025/edge_overlay_after.png,patches/patch_025/edge_overlay_before.png,True,25,0.8564371466636658,71.11258679024411,patches/patch_025/overlay_after.png,patches/patch_025/overlay_before.png,patches/patch_025,-3.5065411360398286,71.79149097463927,0.1517472371342592,0.6524478793144226,0.5749408939882811,0.04148256778717041,0.054222097521817836,1531,80.63615417480469,patches/patch_025/query.png,0.6976705193519592,0.675283669363637,0.8564373254776001,0.8546448326202137,0.6360396146774292,0.23585255763474014,0.034510426223278046,0.04904380336986313,268,47.49911880493164,patches/patch_025/render.png,50.17911880493164,patches/patch_025/triplet_query_render_dom.png
True,61.0,-26.0,3280,208,368.6845703125,2649,True,6642,bilinear,22.11282730102539,bilinear,True,patches/patch_026/dom.png,10,253754.8363429873,3364759.600003685,22.112685531435204,14.948310852050781,34.66648483276367,19.71817398071289,0.7134020618556701,0.0986908358509567,patches/patch_026/edge_overlay_after.png,patches/patch_026/edge_overlay_before.png,False,26,0.8487322330474854,66.30987860040162,patches/patch_026/overlay_after.png,patches/patch_026/overlay_before.png,patches/patch_026,3.648286607552535,27.473870129824164,0.015524133807048202,0.6425209045410156,0.6252603248169946,-0.47941693663597107,-0.455404195922744,1246,65.56291198730469,patches/patch_026/query.png,0.6908456087112427,0.6505790135015904,0.8487325310707092,0.8499097604656121,0.6307123303413391,0.27388987472468923,-0.4953050911426544,-0.4680469416051961,993,40.140071868896484,patches/patch_026/render.png,50.070071868896484,patches/patch_026/triplet_query_render_dom.png
True,61.0,29.0,4304,1232,368.8076171875,1662,True,6368,bilinear,23.103221893310547,bilinear,True,patches/patch_027/dom.png,10,253616.60287117114,3364797.9461464263,23.10276848962303,28.35805892944336,40.30232620239258,11.944267272949219,0.2879581151832461,0.07629427792915532,patches/patch_027/edge_overlay_after.png,patches/patch_027/edge_overlay_before.png,False,27,0.8232460021972656,67.54257916307313,patches/patch_027/overlay_after.png,patches/patch_027/overlay_before.png,patches/patch_027,18.18280974742632,79.20102969770097,-0.0029766527004539967,0.6225106120109558,0.6002086806745665,-0.0033548090141266584,0.014865892266432883,776,78.28607940673828,patches/patch_027/query.png,0.6832259297370911,0.6083698848635924,0.8232460021972656,0.8218506128254621,0.6213963627815247,0.1750392144510739,0.0332329161465168,0.05174999150291491,367,44.451637268066406,patches/patch_027/render.png,48.12163726806641,patches/patch_027/triplet_query_render_dom.png
True,19.0,80.0,4304,3280,365.9736328125,961,True,5109,bilinear,26.968788146972656,bilinear,True,patches/patch_028/dom.png,10,253518.38350009272,3364974.33937444,26.968701252978633,25.325105667114258,43.682098388671875,18.356992721557617,0.2457627118644068,0.14659685863874344,patches/patch_028/edge_overlay_after.png,patches/patch_028/edge_overlay_before.png,True,28,0.281715989112854,82.22530024268686,patches/patch_028/overlay_after.png,patches/patch_028/overlay_before.png,patches/patch_028,-47.87113023876424,-67.38169295524492,0.05887196696130559,0.6376004219055176,0.5076167897533486,0.1094454899430275,0.13424677372182373,1951,81.45433044433594,patches/patch_028/query.png,0.6371502876281738,0.5241869842803006,0.28171536326408386,0.29272768262074816,0.6392707228660583,0.12347004971249637,0.1263902485370636,0.1683559056547144,191,44.20634078979492,patches/patch_028/render.png,46.11634078979492,patches/patch_028/triplet_query_render_dom.png
