corr_dx_x,corr_dy_y,corr_norm_radius,direction_consistency,good_matches,image_name,inlier_ratio,inliers,median_dx_px,median_dy_px,median_residual_norm_px,p90_residual_norm_px,query_image,query_keypoints,radial_pattern_likely,render_image,render_keypoints,rolling_or_pose_y_pattern_likely,scale,status
0.4758099699963996,0.6405225527343035,0.9729279853162026,0.8240331411361694,1962,0000,0.6865443425076453,1347,13.57666015625,30.3660888671875,36.15980911254883,66.19444274902344,data_caiwangcun/query/images/exif_test/0000.jpg,12001,True,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/000_0000/gpu_pinhole_render.png,12000,True,0.35,ok
0.9127467319882099,0.3619564047677737,0.9659112345865013,0.8077514171600342,2010,0001,0.4373134328358209,879,42.603515625,33.254638671875,84.50199127197266,133.8456268310547,data_caiwangcun/query/images/exif_test/0001.JPG,12001,True,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/001_0001/gpu_pinhole_render.png,12000,True,0.35,ok
0.6660819890106827,0.3975067718913956,0.9652033748802437,0.26258793473243713,1852,0002,0.3747300215982721,694,-10.3092041015625,-13.049957275390625,46.75392150878906,64.42357635498047,data_caiwangcun/query/images/exif_test/0002.JPG,12000,True,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/002_0002/gpu_pinhole_render.png,12000,True,0.35,ok
0.6035013133587207,0.23795352447624332,0.9754408208606368,0.5274490714073181,2002,0003,0.5594405594405595,1120,9.21923828125,13.2191162109375,28.888994216918945,49.686492919921875,data_caiwangcun/query/images/exif_test/0003.JPG,12000,True,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/003_0003/gpu_pinhole_render.png,12000,True,0.35,ok
0.5435107027081655,0.4391225610233891,0.969521219186506,0.6303887367248535,2287,0004,0.5203323130738959,1190,-0.2332763671875,20.44586181640625,32.46961212158203,56.583717346191406,data_caiwangcun/query/images/exif_test/0004.JPG,12000,True,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/004_0004/gpu_pinhole_render.png,12000,True,0.35,ok
