dom_pixel_offset_col,dom_pixel_offset_row,hit,hit_depth,hit_depth_vs_projection_depth_m,hit_dom_col,hit_dom_patch_rel,hit_dom_row,hit_dsm_height,hit_dsm_minus_tiepoint_dsm_m,hit_dsm_vs_tiepoint_dsm_error_m,hit_raster_x,hit_raster_y,hit_xy_error_m,hit_z_ray,hit_z_vs_tiepoint_error_m,index,legacy_rotation_convention,measurement_x,measurement_y,offset_angle_deg,offset_east_m,offset_norm_m,offset_north_m,photo_id,projected_x,projected_y,projection_depth,query_image,query_patch_rel,query_vs_tiepoint_dom_mad,ray_rotation_matrix_source,render_ray_convention,render_ray_rotation,reprojection_error_px,rotation_convention,tiepoint_dom_col,tiepoint_dom_patch_rel,tiepoint_dom_row,tiepoint_dom_vs_hit_dom_mad,tiepoint_dsm_height,tiepoint_dsm_minus_xml_z_m,tiepoint_index,tiepoint_raster_x,tiepoint_raster_y,tiepoint_xml_x,tiepoint_xml_y,tiepoint_xml_z,xml_projection_rotation
-17,22,True,366.6533203125,1.5876367633412656,1512,patches/0000/hit_dom_0000.png,4862,25.75900650024414,-1.1539535522460938,1.1539535522460938,253595.5012707998,3365008.8545187335,4.004163831403807,25.758315831453103,1.5820575452120806,0,R_xml_transpose,3434.0,3177.0,-128.1438226464371,-2.4731220644898713,4.004163831403807,-3.149126107804477,7,3433.1145980235024,3176.417661469307,365.06568354915873,0000.jpg,patches/0000/query_0000.png,36.27107620239258,photo.rotation.T,cam_to_world_correct,R_camera_to_world = R_xml.T,1.0597428104571673,R_xml_transpose,1529,patches/0000/tiepoint_dom_0000.png,4840,30.536306381225586,26.912960052490234,-0.4274133241749496,115,253597.9743928643,3365012.0036448413,541854.5514269767,3363646.9609285328,27.340373376665184,R_world_to_camera = R_xml
16,-11,True,363.3212890625,0.9986469444440331,2933,patches/0000/hit_dom_0001.png,5911,27.339662551879883,-1.0942420959472656,1.0942420959472656,253794.5707108223,3364862.029352015,2.7738674780905077,27.339445242729425,1.0003384253670333,1,R_xml_transpose,2421.0,905.0,35.326633203348536,2.2631121866288595,2.7738674780905077,1.6039526229724288,7,2421.02593635931,904.7544882710672,362.32264211805597,0000.jpg,patches/0000/query_0001.png,35.15555953979492,photo.rotation.T,cam_to_world_correct,R_camera_to_world = R_xml.T,0.24687791269740544,R_xml_transpose,2917,patches/0000/tiepoint_dom_0001.png,5922,32.58750534057617,28.43390464782715,0.09412097973068967,160,253792.30759863567,3364860.425399392,542052.7680547398,3363500.6330430955,28.33978366809646,R_world_to_camera = R_xml
18,-20,True,367.0576171875,2.7388174009118416,3296,patches/0000/hit_dom_0002.png,5772,23.24747657775879,-2.871265411376953,2.871265411376953,253845.3197795585,3364881.4911069265,3.7120544670885525,23.248527037380597,2.746064002453693,2,R_xml_transpose,1887.0,841.0,48.90123311282268,2.440152514667716,3.7120544670885525,2.797320873942226,7,1887.4550722961587,839.9360944360917,364.31879978658816,0000.jpg,patches/0000/query_0002.png,39.69014358520508,photo.rotation.T,cam_to_world_correct,R_camera_to_world = R_xml.T,1.157145558538857,R_xml_transpose,3278,patches/0000/tiepoint_dom_0002.png,5792,33.10956954956055,26.118741989135742,0.12415094930145187,166,253842.87962704382,3364878.6937860525,542102.8219585672,3363520.2286322773,25.99459103983429,R_world_to_camera = R_xml
-13,-35,True,372.4931640625,0.5538233399534533,3724,patches/0000/hit_dom_0003.png,4770,17.582799911499023,-0.20693397521972656,0.20693397521972656,253905.35115434797,3365021.736278092,5.218271794861631,17.582876265692732,0.5559640108085091,3,R_xml_transpose,736.0,1772.0,110.44886982355798,-1.823114740429446,5.218271794861631,4.889438942074776,7,736.5174754506636,1771.9276154254583,371.93934072254655,0000.jpg,patches/0000/query_0003.png,24.428699493408203,photo.rotation.T,cam_to_world_correct,R_camera_to_world = R_xml.T,0.5225135105153543,R_xml_transpose,3737,patches/0000/tiepoint_dom_0003.png,4805,20.865873336791992,17.78973388671875,-0.34910638978249153,167,253907.1742690884,3365016.84683915,542163.4135963058,3363659.9913309035,18.13884027650124,R_world_to_camera = R_xml
4,-27,True,375.6787109375,0.13653879658187407,3468,patches/0000/hit_dom_0004.png,5489,14.508496284484863,0.08907127380371094,0.08907127380371094,253869.41502013983,3364921.10348622,3.8049972389259987,14.507935674819805,0.13635462017015243,4,R_xml_transpose,1511.0,1089.0,81.74009566455152,0.5466399598226417,3.8049972389259987,3.765526356641203,7,1511.451583996835,1089.5781078512719,375.8152497340819,0000.jpg,patches/0000/query_0004.png,13.403401374816895,photo.rotation.T,cam_to_world_correct,R_camera_to_world = R_xml.T,0.7335780762125592,R_xml_transpose,3464,patches/0000/tiepoint_dom_0004.png,5516,8.338340759277344,14.419425010681152,0.0478439560314996,204,253868.86838018,3364917.3379598632,542127.7695038287,3363559.535065547,14.371581054649653,R_world_to_camera = R_xml
17,-4,True,366.0615234375,0.6309696191779608,2580,patches/0000/hit_dom_0005.png,6023,24.949174880981445,0.14702606201171875,0.14702606201171875,253745.17534801512,3364846.392540756,2.543525865807555,24.949490235148005,0.6317730222201021,5,R_xml_transpose,2934.0,1019.0,15.756955363177072,2.4479459582362324,2.543525865807555,0.690712976269424,7,2933.905702748518,1018.5694857317516,366.69249305667796,0000.jpg,patches/0000/query_0005.png,83.58455657958984,photo.rotation.T,cam_to_world_correct,R_camera_to_world = R_xml.T,0.44072044064529065,R_xml_transpose,2563,patches/0000/tiepoint_dom_0005.png,6027,21.23522186279297,24.802148818969727,0.48443160604182367,214,253742.7274020569,3364845.70182778,542003.6114309955,3363484.6061533373,24.317717212927903,R_world_to_camera = R_xml
22,5,True,364.2431640625,0.16841928737807166,2248,patches/0000/hit_dom_0006.png,6188,27.084199905395508,-1.2230072021484375,1.2230072021484375,253698.67393315042,3364823.153533771,3.2189738153472947,27.083978671165937,0.16852754889345078,6,R_xml_transpose,3459.0,1045.0,-13.16187214133019,3.134413449151907,3.2189738153472947,-0.7329698177054524,7,3459.5437708272475,1044.6067102632594,364.0747447751219,0000.jpg,patches/0000/query_0006.png,26.044208526611328,photo.rotation.T,cam_to_world_correct,R_camera_to_world = R_xml.T,0.6710912975079613,R_xml_transpose,2226,patches/0000/tiepoint_dom_0006.png,6183,22.964506149291992,28.307207107543945,1.0547008874845574,221,253695.53951970127,3364823.886503589,541957.0333619833,3363461.55569511,27.252506220059388,R_world_to_camera = R_xml
-6,-1,True,365.5810546875,0.1599095162828803,2467,patches/0000/hit_dom_0007.png,5114,25.7564754486084,-0.03067779541015625,0.03067779541015625,253729.3037859987,3364973.604013472,0.8731742348435056,25.75617614056648,0.1599344053610139,7,R_xml_transpose,2440.0,2218.0,176.81344229933444,-0.8718241617607418,0.8731742348435056,0.0485373605042696,7,2439.754269490228,2218.344932572552,365.4211451712171,0000.jpg,patches/0000/query_0007.png,24.558279037475586,photo.rotation.T,cam_to_world_correct,R_camera_to_world = R_xml.T,0.4235114674244551,R_xml_transpose,2473,patches/0000/tiepoint_dom_0007.png,5115,13.014482498168945,25.787153244018555,-0.12895730190894028,257,253730.17561016046,3364973.5554761114,541987.6814833035,3363612.040718725,25.916110545927495,R_world_to_camera = R_xml
21,5,True,362.8525390625,1.325518999382382,2158,patches/0000/hit_dom_0008.png,6118,28.585527420043945,1.3549480438232422,1.3549480438232422,253686.07442289605,3364833.0480185,3.0853532959781016,28.58644212005015,1.3251228922849805,8,R_xml_transpose,3525.0,1191.0,-12.114753969516414,3.0166400913731195,3.0853532959781016,-0.6475241463631392,7,3525.185045261631,1190.6906788343053,364.1780580618824,0000.jpg,patches/0000/query_0008.png,23.739778518676758,photo.rotation.T,cam_to_world_correct,R_camera_to_world = R_xml.T,0.36044601870285586,R_xml_transpose,2137,patches/0000/tiepoint_dom_0008.png,6113,20.89185333251953,27.230579376220703,-0.030739851544467456,259,253683.05778280468,3364833.6955426466,541944.3002622921,3363471.0274708695,27.26131922776517,R_world_to_camera = R_xml
36,25,True,366.4365234375,1.174344771993617,1340,patches/0000/hit_dom_0009.png,6547,25.776945114135742,0.9282665252685547,0.9282665252685547,253571.49940694627,3364772.9787001377,6.11771776259362,25.77658512248877,1.170960307011228,9,R_xml_transpose,4748.0,1262.0,-34.18853271074536,5.060533640615176,6.11771776259362,-3.4376547085121274,7,4749.414489238517,1261.2416427077926,367.6108682094936,0000.jpg,patches/0000/query_0009.png,30.112512588500977,photo.rotation.T,cam_to_world_correct,R_camera_to_world = R_xml.T,1.6049565690458245,R_xml_transpose,1304,patches/0000/tiepoint_dom_0009.png,6522,25.802234649658203,24.848678588867188,0.24305377338964718,267,253566.43887330565,3364776.416354846,541829.2776356222,3363410.6981498185,24.60562481547754,R_world_to_camera = R_xml
-40,-6,True,373.2880859375,0.6693019583952946,2720,patches/0000/hit_dom_0010.png,3859,18.064807891845703,-1.1937103271484375,1.1937103271484375,253764.6863741394,3365149.342155701,5.658467743291343,18.063750616961386,0.6695473463556141,10,R_xml_transpose,1323.0,3508.0,171.2139794008773,-5.592069463717053,5.658467743291343,0.8643010556697845,7,1323.9787583991554,3506.320617270915,373.9573878958953,0000.jpg,patches/0000/query_0010.png,28.257415771484375,photo.rotation.T,cam_to_world_correct,R_camera_to_world = R_xml.T,1.9437835153806875,R_xml_transpose,2760,patches/0000/tiepoint_dom_0010.png,3865,22.782686233520508,19.25851821899414,1.864314948388369,300,253770.2784436031,3365148.4778546453,542023.1235257793,3363787.9069308625,17.39420327060577,R_world_to_camera = R_xml
-5,-21,True,375.3662109375,0.44897874993648657,3261,patches/0000/hit_dom_0011.png,5177,15.110739707946777,-0.2615938186645508,0.2615938186645508,253840.42912602008,3364964.846102519,3.121771422683332,15.111531781810243,0.4495722430789897,11,R_xml_transpose,1540.0,1597.0,103.05050237131415,-0.7049266069661826,3.121771422683332,3.0411404594779015,7,1540.7577028207509,1596.9022601770378,375.8151896874365,0000.jpg,patches/0000/query_0011.png,16.4451847076416,photo.rotation.T,cam_to_world_correct,R_camera_to_world = R_xml.T,0.7639807835060427,R_xml_transpose,3266,patches/0000/tiepoint_dom_0011.png,5198,8.76738166809082,15.372333526611328,0.7103739878800752,309,253841.13405262705,3364961.8049620595,542098.8760623944,3363603.237335544,14.661959538731253,R_world_to_camera = R_xml
2,-5,True,365.5322265625,0.40272817348909484,2635,patches/0000/hit_dom_0012.png,5470,25.54534912109375,-0.000118255615234375,0.000118255615234375,253752.82551286148,3364923.786511528,0.7402330074239902,25.545657015322263,0.40359199906583854,12,R_xml_transpose,2481.0,1659.0,63.37790157961811,0.33170131311635487,0.7402330074239902,0.6617545951157808,7,2479.9022405894198,1659.057870810473,365.9349547359891,0000.jpg,patches/0000/query_0012.png,26.338762283325195,photo.rotation.T,cam_to_world_correct,R_camera_to_world = R_xml.T,1.0992837460011342,R_xml_transpose,2633,patches/0000/tiepoint_dom_0012.png,5475,18.503576278686523,25.545467376708984,0.40340236045256006,314,253752.49381154837,3364923.1247569327,542011.3204182582,3363562.235341439,25.142065016256424,R_world_to_camera = R_xml
-24,-42,True,365.0791015625,0.2551615380411363,3951,patches/0000/hit_dom_0013.png,4364,24.848344802856445,-0.1855182647705078,0.1855182647705078,253937.10392652746,3365078.6218424113,6.686149161536239,24.847599209730788,0.25728858075416383,13,R_xml_transpose,208.0,2100.0,119.69959049287787,-3.312669050646946,6.686149161536239,5.807823548559099,7,209.88785118334,2099.747275807374,364.82394002445886,0000.jpg,patches/0000/query_0013.png,22.40125846862793,photo.rotation.T,cam_to_world_correct,R_camera_to_world = R_xml.T,1.904691998191997,R_xml_transpose,3975,patches/0000/tiepoint_dom_0013.png,4406,20.169401168823242,25.033863067626953,-0.07102472285799877,369,253940.4165955781,3365072.814018863,542195.1509031913,3363716.801247388,25.104887790484952,R_world_to_camera = R_xml
16,27,True,365.1962890625,0.29095492379087773,1385,patches/0000/hit_dom_0014.png,5907,27.113859176635742,0.09240913391113281,0.09240913391113281,253577.7173452416,3364862.6167485784,4.4130405582720025,27.11438229879269,0.2898305837667863,14,R_xml_transpose,4305.0,1993.0,-59.24275914233856,2.25683640409261,4.4130405582720025,-3.7923101685009897,7,4305.975552863232,1992.4863073549468,365.4872439862909,0000.jpg,patches/0000/query_0014.png,31.38439178466797,photo.rotation.T,cam_to_world_correct,R_camera_to_world = R_xml.T,1.102535043679946,R_xml_transpose,1369,patches/0000/tiepoint_dom_0014.png,5880,34.352943420410156,27.02145004272461,0.19689832769870463,390,253575.4605088375,3364866.409058747,541835.9094329283,3363500.8687553788,26.824551715025905,R_world_to_camera = R_xml
8,22,True,364.5517578125,0.47753444832881087,1633,patches/0000/hit_dom_0015.png,5613,27.558250427246094,1.4669742584228516,1.4669742584228516,253612.47854765764,3364903.805186961,3.180477661114781,27.56113354092679,0.4762965779040087,15,R_xml_transpose,3816.0,2183.0,-68.61504920086931,1.1597046378592495,3.180477661114781,-2.961506931576878,7,3816.3368109321773,2182.991532288537,365.0292922608288,0000.jpg,patches/0000/query_0015.png,29.210905075073242,photo.rotation.T,cam_to_world_correct,R_camera_to_world = R_xml.T,0.336917358073979,R_xml_transpose,1625,patches/0000/tiepoint_dom_0015.png,5591,26.764257431030273,26.091276168823242,-0.9935607941995386,410,253611.31884301978,3364906.7666938924,541870.6744340338,3363542.148841051,27.08483696302278,R_world_to_camera = R_xml
-2,38,True,364.2802734375,1.050943655051526,1040,patches/0000/hit_dom_0016.png,5111,28.576866149902344,0.6868648529052734,0.6868648529052734,253529.45937499922,3364974.0450044484,5.291292339148136,28.577410605884836,1.0465109065630713,16,R_xml_transpose,4166.0,3188.0,-93.33967520605354,-0.30824596996535547,5.291292339148136,-5.282306223642081,7,4166.321660041283,3187.611550492925,365.3312170925515,0000.jpg,patches/0000/query_0016.png,33.19411849975586,photo.rotation.T,cam_to_world_correct,R_camera_to_world = R_xml.T,0.5043393715598394,R_xml_transpose,1042,patches/0000/tiepoint_dom_0016.png,5073,25.861526489257812,27.89000129699707,0.3591015976753056,411,253529.76762096919,3364979.327310672,541787.256508691,3363612.5000311984,27.530899699321765,R_world_to_camera = R_xml
