hit,hit_depth,hit_depth_vs_projection_depth_m,hit_dom_col,hit_dom_patch_rel,hit_dom_row,hit_dsm_height,hit_dsm_vs_tiepoint_dsm_error_m,hit_raster_x,hit_raster_y,hit_xy_error_m,hit_z_ray,hit_z_vs_tiepoint_error_m,index,legacy_rotation_convention,measurement_x,measurement_y,photo_id,projected_x,projected_y,projection_depth,query_image,query_patch_rel,query_vs_tiepoint_dom_mad,ray_rotation_matrix_source,render_ray_convention,render_ray_rotation,reprojection_error_px,rotation_convention,tiepoint_dom_col,tiepoint_dom_patch_rel,tiepoint_dom_row,tiepoint_dom_vs_hit_dom_mad,tiepoint_dsm_height,tiepoint_index,tiepoint_raster_x,tiepoint_raster_y,tiepoint_xml_x,tiepoint_xml_y,tiepoint_xml_z,xml_projection_rotation
True,373.2880859375,0.6693019583952946,2720,patches/0000/hit_dom_0010.png,3859,18.064807891845703,1.1937103271484375,253764.6863741394,3365149.342155701,5.658467743447201,18.063750616961386,0.6695473463556141,10,R_xml_transpose,1323.0,3508.0,7,1323.9787583991554,3506.320617270915,373.9573878958953,0000.jpg,patches/0000/query_0010.png,22.512662887573242,photo.rotation.T,cam_to_world_correct,R_camera_to_world = R_xml.T,1.9437835153806875,R_xml_transpose,2760,patches/0000/tiepoint_dom_0010.png,3865,26.013254165649414,19.25851821899414,300,253770.27844360305,3365148.477854644,542023.1235257793,3363787.9069308625,17.39420327060577,R_world_to_camera = R_xml
True,375.3662109375,0.44897874993648657,3261,patches/0000/hit_dom_0011.png,5177,15.110739707946777,0.2615938186645508,253840.42912602008,3364964.846102519,3.121771423584028,15.111531781810243,0.4495722430789897,11,R_xml_transpose,1540.0,1597.0,7,1540.7577028207509,1596.9022601770378,375.8151896874365,0000.jpg,patches/0000/query_0011.png,15.857751846313477,photo.rotation.T,cam_to_world_correct,R_camera_to_world = R_xml.T,0.7639807835060427,R_xml_transpose,3266,patches/0000/tiepoint_dom_0011.png,5198,10.241262435913086,15.372333526611328,309,253841.13405262702,3364961.8049620586,542098.8760623944,3363603.237335544,14.661959538731253,R_world_to_camera = R_xml
True,365.5322265625,0.40272817348909484,2635,patches/0000/hit_dom_0012.png,5470,25.54534912109375,0.000118255615234375,253752.82551286148,3364923.786511528,0.7402330074239902,25.545657015322263,0.40359199906583854,12,R_xml_transpose,2481.0,1659.0,7,2479.9022405894198,1659.057870810473,365.9349547359891,0000.jpg,patches/0000/query_0012.png,28.86240577697754,photo.rotation.T,cam_to_world_correct,R_camera_to_world = R_xml.T,1.0992837460011342,R_xml_transpose,2633,patches/0000/tiepoint_dom_0012.png,5475,20.859882354736328,25.545467376708984,314,253752.49381154837,3364923.1247569327,542011.3204182582,3363562.235341439,25.142065016256424,R_world_to_camera = R_xml
True,365.0791015625,0.2551615380411363,3951,patches/0000/hit_dom_0013.png,4364,24.848344802856445,0.1855182647705078,253937.10392652746,3365078.6218424113,6.686149161536239,24.847599209730788,0.25728858075416383,13,R_xml_transpose,208.0,2100.0,7,209.88785118334,2099.747275807374,364.82394002445886,0000.jpg,patches/0000/query_0013.png,17.95108413696289,photo.rotation.T,cam_to_world_correct,R_camera_to_world = R_xml.T,1.904691998191997,R_xml_transpose,3975,patches/0000/tiepoint_dom_0013.png,4406,20.377513885498047,25.033863067626953,369,253940.4165955781,3365072.814018863,542195.1509031913,3363716.801247388,25.104887790484952,R_world_to_camera = R_xml
True,365.1962890625,0.29095492379087773,1385,patches/0000/hit_dom_0014.png,5907,27.113859176635742,0.09240913391113281,253577.7173452416,3364862.6167485784,4.4130405582720025,27.11438229879269,0.2898305837667863,14,R_xml_transpose,4305.0,1993.0,7,4305.975552863232,1992.4863073549468,365.4872439862909,0000.jpg,patches/0000/query_0014.png,30.930572509765625,photo.rotation.T,cam_to_world_correct,R_camera_to_world = R_xml.T,1.102535043679946,R_xml_transpose,1369,patches/0000/tiepoint_dom_0014.png,5880,35.47494888305664,27.02145004272461,390,253575.4605088375,3364866.409058747,541835.9094329283,3363500.8687553788,26.824551715025905,R_world_to_camera = R_xml
True,364.5517578125,0.47753444832881087,1633,patches/0000/hit_dom_0015.png,5613,27.558250427246094,1.4669742584228516,253612.47854765764,3364903.805186961,3.180477661114781,27.56113354092679,0.4762965779040087,15,R_xml_transpose,3816.0,2183.0,7,3816.3368109321773,2182.991532288537,365.0292922608288,0000.jpg,patches/0000/query_0015.png,28.44205093383789,photo.rotation.T,cam_to_world_correct,R_camera_to_world = R_xml.T,0.336917358073979,R_xml_transpose,1625,patches/0000/tiepoint_dom_0015.png,5591,28.394634246826172,26.091276168823242,410,253611.31884301978,3364906.7666938924,541870.6744340338,3363542.148841051,27.08483696302278,R_world_to_camera = R_xml
True,364.2802734375,1.050943655051526,1040,patches/0000/hit_dom_0016.png,5111,28.576866149902344,0.6868648529052734,253529.45937499922,3364974.0450044484,5.291292339148136,28.577410605884836,1.0465109065630713,16,R_xml_transpose,4166.0,3188.0,7,4166.321660041283,3187.611550492925,365.3312170925515,0000.jpg,patches/0000/query_0016.png,28.56433868408203,photo.rotation.T,cam_to_world_correct,R_camera_to_world = R_xml.T,0.5043393715598394,R_xml_transpose,1042,patches/0000/tiepoint_dom_0016.png,5073,24.65325355529785,27.89000129699707,411,253529.76762096919,3364979.327310672,541787.256508691,3363612.5000311984,27.530899699321765,R_world_to_camera = R_xml
True,365.0712890625,0.24481213468629903,1827,patches/0000/hit_dom_0017.png,4934,26.987768173217773,0.36765480041503906,253639.70566565607,3364998.774315918,2.751234226143275,26.98796151477933,0.24401566809331143,17,R_xml_transpose,3105.0,2884.0,7,3105.3216567947834,2884.2145650287616,365.3161011971863,0000.jpg,patches/0000/query_0017.png,26.51984214782715,photo.rotation.T,cam_to_world_correct,R_camera_to_world = R_xml.T,0.38665390880967926,R_xml_transpose,1838,patches/0000/tiepoint_dom_0017.png,4918,27.014280319213867,27.355422973632812,422,253641.1473276518,3365001.1175829656,541897.9834442264,3363637.2258669827,26.743945846686017,R_world_to_camera = R_xml
True,369.3017578125,0.32237300767701527,2967,patches/0000/hit_dom_0018.png,4630,21.612905502319336,0.19529342651367188,253799.25702751952,3365041.3720331253,3.4111393159927603,21.612884921872023,0.3233788746850337,18,R_xml_transpose,1506.0,2457.0,7,1506.0635632961082,2455.652709569663,369.624130820177,0000.jpg,patches/0000/query_0018.png,25.713687896728516,photo.rotation.T,cam_to_world_correct,R_camera_to_world = R_xml.T,1.3487890110355052,R_xml_transpose,2987,patches/0000/tiepoint_dom_0018.png,4644,25.606548309326172,21.417612075805664,431,253802.04229251627,3365039.4027260565,542057.7552549933,3363679.747072514,21.28950604718699,R_world_to_camera = R_xml
True,366.3525390625,0.36192824023601133,2077,patches/0000/hit_dom_0019.png,5077,25.409555435180664,0.4087944030761719,253674.60644269854,3364978.8738766094,1.6783704749928527,25.40912360264042,0.36179031561164265,19,R_xml_transpose,2897.0,2536.0,7,2897.020153452371,2535.388864446619,366.714467302736,0000.jpg,patches/0000/query_0019.png,18.263431549072266,photo.rotation.T,cam_to_world_correct,R_camera_to_world = R_xml.T,0.611467763866998,R_xml_transpose,2084,patches/0000/tiepoint_dom_0019.png,5067,18.70737648010254,25.000761032104492,439,253675.5920029105,3364980.2324046805,541932.9579978132,3363617.2672564522,25.047333287028778,R_world_to_camera = R_xml
