convention,photo_id,xml_image_path,valid_measurement_count,mean_reprojection_error_px,median_reprojection_error_px,p90_reprojection_error_px,max_reprojection_error_px,median_error_lt_2px,median_error_gt_10px,camera_chain_interpretation
R_xml,197,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140105_0197_V.JPG,96,1.4433868061912285,1.176939574667546,2.9338127679676296,4.666105360346399,True,False,XML camera chain is basically correct for tie point reprojection.
R_xml,198,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140108_0198_V.JPG,74,1.3365239341145478,1.16127819865259,2.120487017264666,5.001138940639482,True,False,XML camera chain is basically correct for tie point reprojection.
R_xml,199,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140109_0199_V.JPG,76,1.372967602398214,1.1458018626795492,2.943804188204007,3.8908656347035877,True,False,XML camera chain is basically correct for tie point reprojection.
R_xml,200,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140110_0200_V.JPG,93,1.302528864067318,1.0654510338051155,2.287010636238814,5.630682291915809,True,False,XML camera chain is basically correct for tie point reprojection.
R_xml,201,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140113_0201_V.JPG,53,1.1829670225549858,1.0986254184600186,1.8158599192975362,4.2652215279648305,True,False,XML camera chain is basically correct for tie point reprojection.
R_xml,202,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140114_0202_V.JPG,77,1.5537802224463049,1.4613170466887109,2.517911693044559,4.568663109289526,True,False,XML camera chain is basically correct for tie point reprojection.
R_xml,203,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140115_0203_V.JPG,85,1.4022189887836687,1.0242406952633147,3.1150455168580984,4.636568289205411,True,False,XML camera chain is basically correct for tie point reprojection.
R_xml,204,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140118_0204_V.JPG,65,1.365853805749066,1.1702995405737457,2.2945850796785656,4.929991445876708,True,False,XML camera chain is basically correct for tie point reprojection.
R_xml,205,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140119_0205_V.JPG,82,1.5092676195936798,1.2085660790435107,2.956240174090083,4.119850523219109,True,False,XML camera chain is basically correct for tie point reprojection.
R_xml,206,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140120_0206_V.JPG,45,1.227222054953402,1.0494597331895945,1.9860152205189388,4.350545856882203,True,False,XML camera chain is basically correct for tie point reprojection.
