convention,photo_id,xml_image_path,valid_measurement_count,mean_reprojection_error_px,median_reprojection_error_px,p90_reprojection_error_px,max_reprojection_error_px,median_error_lt_2px,median_error_gt_10px,camera_chain_interpretation
R_xml_transpose,22,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135255_0022_V.JPG,61,1451.88794760027,1475.0610615118198,1696.7382720898036,1755.6546734848237,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,23,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135256_0023_V.JPG,71,1555.7897875033009,1599.2966708157546,1764.730653164769,1836.187691156953,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,24,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135259_0024_V.JPG,88,56.38523259627341,55.47413853799249,63.30213039305547,65.74810505791525,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,25,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135300_0025_V.JPG,67,1423.1454324361207,1426.0220509492663,1681.1733972111895,1738.627501417066,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,26,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135301_0026_V.JPG,72,1554.1124345250582,1570.742226400092,1839.980784564495,1864.499878132484,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,27,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135305_0027_V.JPG,72,43.1034920950775,42.38298147754503,47.205337142285934,51.07253962285178,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,28,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135305_0028_V.JPG,63,1425.8327062065553,1487.7623903308047,1658.5941021347899,1744.1719918304127,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,29,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135306_0029_V.JPG,78,1528.8496656453058,1570.9434797761473,1781.8938193102265,1847.228873899742,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,30,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135310_0030_V.JPG,77,36.24061205492869,35.348825701830044,40.99227012394049,42.87438911602697,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,31,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135311_0031_V.JPG,79,1440.4972090257654,1456.3279644784714,1705.3331313244644,1783.2632295232183,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
