convention,photo_id,tiepoint_position_x,tiepoint_position_y,tiepoint_position_z,measurement_x,measurement_y,projected_x,projected_y,depth,error_px
R_xml,768,542351.4044381395,3363253.1567104864,28.768957523307506,3602.0,1794.0,3601.6296675159947,1793.3452396155144,534.1683775124098,0.7522348767514483
R_xml,770,542351.4044381395,3363253.1567104864,28.768957523307506,3841.0,2724.0,3841.0261056997288,2723.8423822336736,423.86361600550356,0.15976503941746473
R_xml,766,542351.4044381395,3363253.1567104864,28.768957523307506,3466.0,1187.0,3467.0980456691677,1186.4232930327646,643.1230671784543,1.2402802980116467
R_xml,5,542057.1195866456,3363524.5152024184,26.76176962077915,2319.0,2676.0,2319.100902518903,2675.5017907319666,430.5360362346988,0.5083244958442484
R_xml,112,542057.1195866456,3363524.5152024184,26.76176962077915,1819.0,736.0,1819.737433348991,736.1995961509929,388.92173703140304,0.7639676483303365
R_xml,108,542057.1195866456,3363524.5152024184,26.76176962077915,1882.0,2470.0,1881.8482497187847,2470.718987987557,365.100839325985,0.7348277853347286
R_xml,111,542057.1195866456,3363524.5152024184,26.76176962077915,1792.0,269.0,1792.3619549470386,268.79124699269323,352.6423042669286,0.4178387269573561
R_xml,762,542057.1195866456,3363524.5152024184,26.76176962077915,3518.0,1795.0,3519.130619532697,1795.2713111910139,502.21342995823113,1.162716771223889
R_xml,769,542057.1195866456,3363524.5152024184,26.76176962077915,459.0,3018.0,462.16899951535197,3016.248484469379,392.81419189425526,3.62082374361242
R_xml,110,542057.1195866456,3363524.5152024184,26.76176962077915,1828.0,3153.0,1828.8881840330027,3153.0094974411477,366.0450001277372,0.8882348100977432
R_xml,761,542057.1195866456,3363524.5152024184,26.76176962077915,3656.0,1331.0,3655.797600282864,1330.8199006377918,446.1219377318546,0.2709269749665183
R_xml,11,542057.1195866456,3363524.5152024184,26.76176962077915,2255.0,2481.0,2254.9888880344206,2481.7554611092064,364.8785000888021,0.7555428269148042
R_xml,760,542057.1195866456,3363524.5152024184,26.76176962077915,3840.0,746.0,3841.1163202610355,744.2994205568336,389.74474196256796,2.034242209698353
R_xml,13,542057.1195866456,3363524.5152024184,26.76176962077915,2255.0,3169.0,2254.8220031810106,3168.952247663078,365.65818535665136,0.1842909472867385
R_xml,125,542057.1195866456,3363524.5152024184,26.76176962077915,4353.0,2142.0,4354.41086774713,2141.8330957439834,366.0288402528558,1.420705750874979
R_xml,15,542057.1195866456,3363524.5152024184,26.76176962077915,2250.0,3824.0,2250.494320141364,3823.314211589868,366.27429446406944,0.8453745593695312
R_xml,698,542057.1195866456,3363524.5152024184,26.76176962077915,2426.0,2031.0,2425.5164807425786,2031.836452311124,501.47808253948483,0.9661487158207849
R_xml,98,542057.1195866456,3363524.5152024184,26.76176962077915,2218.0,2379.0,2217.7934150434003,2378.6383093471777,456.68112617190747,0.41653027816993715
