dom_col,dom_patch_rel,dom_row,dsm_height,index,manual_label,manual_label_choices,manual_note,measurement_x,measurement_y,patch_mean_absdiff_rgb,photo_id,projected_x,projected_y,projection_depth,query_image,query_patch_rel,reprojection_error_px,tiepoint_index,tiepoint_raster_x,tiepoint_raster_y,tiepoint_xml_x,tiepoint_xml_y,tiepoint_xml_z
2633,patches/0000/dom_0012.png,5475,25.556074142456055,12,unlabeled,unlabeled|same_object|similar_but_texture_changed|geometry_or_scale_mismatch|not_same_object|uncertain,,2481.0,1659.0,26.338762283325195,7,2479.9022405894198,1659.057870810473,365.9349547359891,0000.jpg,patches/0000/query_0012.png,1.0992837460011342,314,253752.49381154837,3364923.1247569327,542011.3204182582,3363562.235341439,25.142065016256424
3975,patches/0000/dom_0013.png,4406,25.030067443847656,13,unlabeled,unlabeled|same_object|similar_but_texture_changed|geometry_or_scale_mismatch|not_same_object|uncertain,,208.0,2100.0,22.40125846862793,7,209.88785118334,2099.747275807374,364.82394002445886,0000.jpg,patches/0000/query_0013.png,1.904691998191997,369,253940.4165955781,3365072.814018863,542195.1509031913,3363716.801247388,25.104887790484952
1369,patches/0000/dom_0014.png,5880,27.022140502929688,14,unlabeled,unlabeled|same_object|similar_but_texture_changed|geometry_or_scale_mismatch|not_same_object|uncertain,,4305.0,1993.0,31.38439178466797,7,4305.975552863232,1992.4863073549468,365.4872439862909,0000.jpg,patches/0000/query_0014.png,1.102535043679946,390,253575.4605088375,3364866.409058747,541835.9094329283,3363500.8687553788,26.824551715025905
1625,patches/0000/dom_0015.png,5591,26.10304069519043,15,unlabeled,unlabeled|same_object|similar_but_texture_changed|geometry_or_scale_mismatch|not_same_object|uncertain,,3816.0,2183.0,29.210905075073242,7,3816.3368109321773,2182.991532288537,365.0292922608288,0000.jpg,patches/0000/query_0015.png,0.336917358073979,410,253611.31884301978,3364906.7666938924,541870.6744340338,3363542.148841051,27.08483696302278
1042,patches/0000/dom_0016.png,5073,27.944286346435547,16,unlabeled,unlabeled|same_object|similar_but_texture_changed|geometry_or_scale_mismatch|not_same_object|uncertain,,4166.0,3188.0,33.19411849975586,7,4166.321660041283,3187.611550492925,365.3312170925515,0000.jpg,patches/0000/query_0016.png,0.5043393715598394,411,253529.76762096919,3364979.327310672,541787.256508691,3363612.5000311984,27.530899699321765
1838,patches/0000/dom_0017.png,4918,27.34585952758789,17,unlabeled,unlabeled|same_object|similar_but_texture_changed|geometry_or_scale_mismatch|not_same_object|uncertain,,3105.0,2884.0,29.718406677246094,7,3105.3216567947834,2884.2145650287616,365.3161011971863,0000.jpg,patches/0000/query_0017.png,0.38665390880967926,422,253641.1473276518,3365001.1175829656,541897.9834442264,3363637.2258669827,26.743945846686017
2987,patches/0000/dom_0018.png,4644,21.419342041015625,18,unlabeled,unlabeled|same_object|similar_but_texture_changed|geometry_or_scale_mismatch|not_same_object|uncertain,,1506.0,2457.0,26.366464614868164,7,1506.0635632961082,2455.652709569663,369.624130820177,0000.jpg,patches/0000/query_0018.png,1.3487890110355052,431,253802.04229251627,3365039.4027260565,542057.7552549933,3363679.747072514,21.28950604718699
2084,patches/0000/dom_0019.png,5067,24.997163772583008,19,unlabeled,unlabeled|same_object|similar_but_texture_changed|geometry_or_scale_mismatch|not_same_object|uncertain,,2897.0,2536.0,23.09174156188965,7,2897.020153452371,2535.388864446619,366.714467302736,0000.jpg,patches/0000/query_0019.png,0.611467763866998,439,253675.5920029105,3364980.2324046805,541932.9579978132,3363617.2672564522,25.047333287028778
3510,patches/0000/dom_0020.png,5709,14.574798583984375,20,unlabeled,unlabeled|same_object|similar_but_texture_changed|geometry_or_scale_mismatch|not_same_object|uncertain,,1581.0,830.0,21.339181900024414,7,1581.6599072137594,830.4148407089835,375.56060903560734,0000.jpg,patches/0000/query_0020.png,0.779467988182773,442,253875.3374370208,3364890.342408891,542134.9492576987,3363532.7291303542,14.528326903511754
1410,patches/0000/dom_0021.png,5395,23.363378524780273,21,unlabeled,unlabeled|same_object|similar_but_texture_changed|geometry_or_scale_mismatch|not_same_object|uncertain,,3932.0,2559.0,50.661659240722656,7,3932.1804779357535,2559.8024605837722,369.5299771647237,0000.jpg,patches/0000/query_0021.png,0.8225054855755929,446,253581.20433106634,3364934.273337361,541839.8517383407,3363568.8391336594,22.861522719604636
2129,patches/0000/dom_0022.png,4955,25.7431640625,22,unlabeled,unlabeled|same_object|similar_but_texture_changed|geometry_or_scale_mismatch|not_same_object|uncertain,,2765.0,2645.0,23.219799041748047,7,2765.4333756571555,2644.589197121231,366.5651153931247,0000.jpg,patches/0000/query_0022.png,0.597137727345984,464,253682.00999341387,3364995.8798679565,541938.9571510605,3363633.0741207153,25.17660540290126
1238,patches/0000/dom_0023.png,5371,28.44198226928711,23,unlabeled,unlabeled|same_object|similar_but_texture_changed|geometry_or_scale_mismatch|not_same_object|uncertain,,4136.0,2708.0,38.00458526611328,7,4137.244426511848,2706.8842310702657,364.6089752834043,0000.jpg,patches/0000/query_0023.png,1.671387940590517,469,253557.15705677707,3364937.7052608,541815.7298744522,3363571.631747208,27.970617600185847
1996,patches/0000/dom_0024.png,4896,26.926734924316406,24,unlabeled,unlabeled|same_object|similar_but_texture_changed|geometry_or_scale_mismatch|not_same_object|uncertain,,2894.0,2808.0,29.21186637878418,7,2893.2903754976364,2807.498758878517,365.51570904020116,0000.jpg,patches/0000/query_0024.png,0.8687977878771554,479,253663.33973297643,3365004.14329972,541920.0806545746,3363640.8373912834,26.382129803875216
1964,patches/0000/dom_0025.png,4683,29.821325302124023,25,unlabeled,unlabeled|same_object|similar_but_texture_changed|geometry_or_scale_mismatch|not_same_object|uncertain,,2793.0,3102.0,27.102798461914062,7,2793.097101483251,3100.779580682169,362.2005601575512,0000.jpg,patches/0000/query_0025.png,1.2242761164804128,497,253658.8391635055,3365033.9361981875,541914.7939427518,3363670.4908753075,29.785486095206352
2818,patches/0000/dom_0026.png,4853,23.952564239501953,26,unlabeled,unlabeled|same_object|similar_but_texture_changed|geometry_or_scale_mismatch|not_same_object|uncertain,,1839.0,2313.0,24.77523422241211,7,1839.796465234168,2313.602096700897,367.20554340628155,0000.jpg,patches/0000/query_0026.png,0.9984374324260196,822,253778.40904603957,3365010.162450893,542034.9125653153,3363649.900563287,23.83365536077497
2691,patches/0000/dom_0027.png,4400,25.44370460510254,27,unlabeled,unlabeled|same_object|similar_but_texture_changed|geometry_or_scale_mismatch|not_same_object|uncertain,,1703.0,2957.0,28.20277214050293,7,1703.9500093499569,2955.8468505486535,366.04958406137575,0000.jpg,patches/0000/query_0027.png,1.4940787871281187,884,253760.66050131337,3365073.5762822554,542015.4962386494,3363712.801303117,25.23891497059003
