image,candidate,rotation_convention,axis_transform_key,axis_transform,principal_point_mode,distortion_enabled,sampling_mode,ray_step_m,render_scale,edge_chamfer,edge_overlap_ratio,valid_depth_ratio,query_edge_count,render_edge_count,edge_overlap_count,render_time_sec
0000.jpg,screen_106_R_xml_mpp_xml_dist_nearest_step1p0_scale0p25,R_xml,mpp,"[-1.0, 1.0, 1.0]",xml,True,nearest,1.0,0.25,40.919708251953125,0.10243557611978664,0.9894061954223734,21217,15561,1594,3.8522895970018
0000.jpg,screen_107_R_xml_mpp_xml_dist_bilinear_step1p0_scale0p25,R_xml,mpp,"[-1.0, 1.0, 1.0]",xml,True,bilinear,1.0,0.25,43.60259246826172,0.10143884892086331,0.9894031314152649,21217,15290,1551,8.958499700001994
0000.jpg,screen_108_R_xml_mpp_flip_y_nodist_nearest_step10p0_scale0p25,R_xml,mpp,"[-1.0, 1.0, 1.0]",flip_y,False,nearest,10.0,0.25,42.353187561035156,0.09480043704608265,0.9980880595642981,21217,15559,1475,0.7549885219996213
0000.jpg,screen_109_R_xml_mpp_flip_y_nodist_bilinear_step10p0_scale0p25,R_xml,mpp,"[-1.0, 1.0, 1.0]",flip_y,False,bilinear,10.0,0.25,44.457862854003906,0.09249011857707509,0.998092655574961,21217,15180,1404,1.8355948439966596
0000.jpg,screen_110_R_xml_mpp_flip_y_nodist_nearest_step2p0_scale0p25,R_xml,mpp,"[-1.0, 1.0, 1.0]",flip_y,False,nearest,2.0,0.25,43.24923324584961,0.09356332639774481,0.9982083218433067,21217,14899,1394,2.375435632002336
0000.jpg,screen_111_R_xml_mpp_flip_y_nodist_bilinear_step2p0_scale0p25,R_xml,mpp,"[-1.0, 1.0, 1.0]",flip_y,False,bilinear,2.0,0.25,44.04806137084961,0.09160357880247763,0.9982121518521923,21217,14530,1331,5.000192135001271
0000.jpg,screen_112_R_xml_mpp_flip_y_nodist_nearest_step1p0_scale0p25,R_xml,mpp,"[-1.0, 1.0, 1.0]",flip_y,False,nearest,1.0,0.25,42.85075759887695,0.09461148759786828,0.9982627079694825,21217,15199,1438,3.766649648998282
0000.jpg,screen_113_R_xml_mpp_flip_y_nodist_bilinear_step1p0_scale0p25,R_xml,mpp,"[-1.0, 1.0, 1.0]",flip_y,False,bilinear,1.0,0.25,40.676116943359375,0.09485430874147552,0.9982642399730367,21217,14517,1377,8.955924822999805
0000.jpg,screen_114_R_xml_mpp_flip_y_dist_nearest_step10p0_scale0p25,R_xml,mpp,"[-1.0, 1.0, 1.0]",flip_y,True,nearest,10.0,0.25,45.073516845703125,0.11708628697140064,0.9893288292428838,21217,16364,1916,0.8829282410006272
0000.jpg,screen_115_R_xml_mpp_flip_y_dist_bilinear_step10p0_scale0p25,R_xml,mpp,"[-1.0, 1.0, 1.0]",flip_y,True,bilinear,10.0,0.25,46.92449188232422,0.11555390242390429,0.9893272972393296,21217,16131,1864,2.145341739000287
0000.jpg,screen_116_R_xml_mpp_flip_y_dist_nearest_step2p0_scale0p25,R_xml,mpp,"[-1.0, 1.0, 1.0]",flip_y,True,nearest,2.0,0.25,47.582061767578125,0.11346886912325285,0.9900075068174158,21217,15740,1786,2.3255988320015604
0000.jpg,screen_117_R_xml_mpp_flip_y_dist_bilinear_step2p0_scale0p25,R_xml,mpp,"[-1.0, 1.0, 1.0]",flip_y,True,bilinear,2.0,0.25,41.752098083496094,0.11837600985896207,0.9900098048227471,21217,14606,1729,5.305028623999533
0000.jpg,screen_118_R_xml_mpp_flip_y_dist_nearest_step1p0_scale0p25,R_xml,mpp,"[-1.0, 1.0, 1.0]",flip_y,True,nearest,1.0,0.25,46.17970657348633,0.11603535353535353,0.9901492171461838,21217,15840,1838,4.04229708999992
0000.jpg,screen_119_R_xml_mpp_flip_y_dist_bilinear_step1p0_scale0p25,R_xml,mpp,"[-1.0, 1.0, 1.0]",flip_y,True,bilinear,1.0,0.25,42.59083557128906,0.11982471057623127,0.9901499831479609,21217,15289,1832,9.437158667002223
0000.jpg,screen_120_R_xml_mpm_xml_nodist_nearest_step10p0_scale0p25,R_xml,mpm,"[-1.0, 1.0, -1.0]",xml,False,nearest,10.0,0.25,inf,0.0,0.0,21217,0,0,1.169593613998586
0000.jpg,screen_121_R_xml_mpm_xml_nodist_bilinear_step10p0_scale0p25,R_xml,mpm,"[-1.0, 1.0, -1.0]",xml,False,bilinear,10.0,0.25,inf,0.0,0.0,21217,0,0,2.747972747001768
0000.jpg,screen_122_R_xml_mpm_xml_nodist_nearest_step2p0_scale0p25,R_xml,mpm,"[-1.0, 1.0, -1.0]",xml,False,nearest,2.0,0.25,inf,0.0,0.0,21217,0,0,4.709785219998594
0000.jpg,screen_123_R_xml_mpm_xml_nodist_bilinear_step2p0_scale0p25,R_xml,mpm,"[-1.0, 1.0, -1.0]",xml,False,bilinear,2.0,0.25,inf,0.0,0.0,21217,0,0,11.38333300299928
0000.jpg,screen_124_R_xml_mpm_xml_nodist_nearest_step1p0_scale0p25,R_xml,mpm,"[-1.0, 1.0, -1.0]",xml,False,nearest,1.0,0.25,inf,0.0,0.0,21217,0,0,8.993063639001775
0000.jpg,screen_125_R_xml_mpm_xml_nodist_bilinear_step1p0_scale0p25,R_xml,mpm,"[-1.0, 1.0, -1.0]",xml,False,bilinear,1.0,0.25,inf,0.0,0.0,21217,0,0,22.71425409800213
0000.jpg,screen_126_R_xml_mpm_xml_dist_nearest_step10p0_scale0p25,R_xml,mpm,"[-1.0, 1.0, -1.0]",xml,True,nearest,10.0,0.25,inf,0.0,0.0,21217,0,0,1.420976621000591
0000.jpg,screen_127_R_xml_mpm_xml_dist_bilinear_step10p0_scale0p25,R_xml,mpm,"[-1.0, 1.0, -1.0]",xml,True,bilinear,10.0,0.25,inf,0.0,0.0,21217,0,0,3.133263295996585
0000.jpg,screen_128_R_xml_mpm_xml_dist_nearest_step2p0_scale0p25,R_xml,mpm,"[-1.0, 1.0, -1.0]",xml,True,nearest,2.0,0.25,inf,0.0,0.0,21217,0,0,4.796318124001118
0000.jpg,screen_129_R_xml_mpm_xml_dist_bilinear_step2p0_scale0p25,R_xml,mpm,"[-1.0, 1.0, -1.0]",xml,True,bilinear,2.0,0.25,inf,0.0,0.0,21217,0,0,13.229816079001466
0000.jpg,screen_130_R_xml_mpm_xml_dist_nearest_step1p0_scale0p25,R_xml,mpm,"[-1.0, 1.0, -1.0]",xml,True,nearest,1.0,0.25,inf,0.0,0.0,21217,0,0,13.132479554999009
0000.jpg,screen_131_R_xml_mpm_xml_dist_bilinear_step1p0_scale0p25,R_xml,mpm,"[-1.0, 1.0, -1.0]",xml,True,bilinear,1.0,0.25,inf,0.0,0.0,21217,0,0,23.34417366300113
0000.jpg,screen_132_R_xml_mpm_flip_y_nodist_nearest_step10p0_scale0p25,R_xml,mpm,"[-1.0, 1.0, -1.0]",flip_y,False,nearest,10.0,0.25,inf,0.0,0.0,21217,0,0,1.1752548789991124
0000.jpg,screen_133_R_xml_mpm_flip_y_nodist_bilinear_step10p0_scale0p25,R_xml,mpm,"[-1.0, 1.0, -1.0]",flip_y,False,bilinear,10.0,0.25,inf,0.0,0.0,21217,0,0,2.7169020569999702
0000.jpg,screen_134_R_xml_mpm_flip_y_nodist_nearest_step2p0_scale0p25,R_xml,mpm,"[-1.0, 1.0, -1.0]",flip_y,False,nearest,2.0,0.25,inf,0.0,0.0,21217,0,0,4.590989030999481
0000.jpg,screen_135_R_xml_mpm_flip_y_nodist_bilinear_step2p0_scale0p25,R_xml,mpm,"[-1.0, 1.0, -1.0]",flip_y,False,bilinear,2.0,0.25,inf,0.0,0.0,21217,0,0,11.415961950002384
0000.jpg,screen_136_R_xml_mpm_flip_y_nodist_nearest_step1p0_scale0p25,R_xml,mpm,"[-1.0, 1.0, -1.0]",flip_y,False,nearest,1.0,0.25,inf,0.0,0.0,21217,0,0,8.858922854000411
0000.jpg,screen_137_R_xml_mpm_flip_y_nodist_bilinear_step1p0_scale0p25,R_xml,mpm,"[-1.0, 1.0, -1.0]",flip_y,False,bilinear,1.0,0.25,inf,0.0,0.0,21217,0,0,22.774184185997
0000.jpg,screen_138_R_xml_mpm_flip_y_dist_nearest_step10p0_scale0p25,R_xml,mpm,"[-1.0, 1.0, -1.0]",flip_y,True,nearest,10.0,0.25,inf,0.0,0.0,21217,0,0,1.4114355199999409
0000.jpg,screen_139_R_xml_mpm_flip_y_dist_bilinear_step10p0_scale0p25,R_xml,mpm,"[-1.0, 1.0, -1.0]",flip_y,True,bilinear,10.0,0.25,inf,0.0,0.0,21217,0,0,2.9520207299974572
0000.jpg,screen_140_R_xml_mpm_flip_y_dist_nearest_step2p0_scale0p25,R_xml,mpm,"[-1.0, 1.0, -1.0]",flip_y,True,nearest,2.0,0.25,inf,0.0,0.0,21217,0,0,4.8830834239997785
0000.jpg,screen_141_R_xml_mpm_flip_y_dist_bilinear_step2p0_scale0p25,R_xml,mpm,"[-1.0, 1.0, -1.0]",flip_y,True,bilinear,2.0,0.25,inf,0.0,0.0,21217,0,0,11.679561163997278
0000.jpg,screen_142_R_xml_mpm_flip_y_dist_nearest_step1p0_scale0p25,R_xml,mpm,"[-1.0, 1.0, -1.0]",flip_y,True,nearest,1.0,0.25,inf,0.0,0.0,21217,0,0,9.022062605999963
0000.jpg,screen_143_R_xml_mpm_flip_y_dist_bilinear_step1p0_scale0p25,R_xml,mpm,"[-1.0, 1.0, -1.0]",flip_y,True,bilinear,1.0,0.25,inf,0.0,0.0,21217,0,0,24.260434030999022
0000.jpg,screen_144_R_xml_mmp_xml_nodist_nearest_step10p0_scale0p25,R_xml,mmp,"[-1.0, -1.0, 1.0]",xml,False,nearest,10.0,0.25,48.871334075927734,0.06100624879211493,0.9980298434292367,21217,15523,947,0.822855949998484
0000.jpg,screen_145_R_xml_mmp_xml_nodist_bilinear_step10p0_scale0p25,R_xml,mmp,"[-1.0, -1.0, 1.0]",xml,False,bilinear,10.0,0.25,50.978370666503906,0.059258281641810746,0.9980344394398994,21217,15154,898,2.172448556000745
0000.jpg,screen_146_R_xml_mmp_xml_nodist_nearest_step2p0_scale0p25,R_xml,mmp,"[-1.0, -1.0, 1.0]",xml,False,nearest,2.0,0.25,49.87456130981445,0.06216779923299468,0.9981638937402335,21217,14863,924,2.2460009520000312
0000.jpg,screen_147_R_xml_mmp_xml_nodist_bilinear_step2p0_scale0p25,R_xml,mmp,"[-1.0, -1.0, 1.0]",xml,False,bilinear,2.0,0.25,49.034446716308594,0.06711780140864522,0.9981677237491191,21217,14482,972,5.127514299998438
0000.jpg,screen_148_R_xml_mmp_xml_nodist_nearest_step1p0_scale0p25,R_xml,mmp,"[-1.0, -1.0, 1.0]",xml,False,nearest,1.0,0.25,47.86400604248047,0.0632486507832039,0.9982198118699636,21217,15194,961,3.8500939380028285
0000.jpg,screen_149_R_xml_mmp_xml_nodist_bilinear_step1p0_scale0p25,R_xml,mmp,"[-1.0, -1.0, 1.0]",xml,False,bilinear,1.0,0.25,47.56349182128906,0.05918831392544615,0.9982213438735178,21217,14513,859,9.000767244000599
0000.jpg,screen_150_R_xml_mmp_xml_dist_nearest_step10p0_scale0p25,R_xml,mmp,"[-1.0, -1.0, 1.0]",xml,True,nearest,10.0,0.25,45.18755340576172,0.08454091756358607,0.9893104452002328,21217,16631,1406,0.9931101170004695
0000.jpg,screen_151_R_xml_mmp_xml_dist_bilinear_step10p0_scale0p25,R_xml,mmp,"[-1.0, -1.0, 1.0]",xml,True,bilinear,10.0,0.25,48.885982513427734,0.08272460510707373,0.9893104452002328,21217,16017,1325,1.9512231289991178
0000.jpg,screen_152_R_xml_mmp_xml_dist_nearest_step2p0_scale0p25,R_xml,mmp,"[-1.0, -1.0, 1.0]",xml,True,nearest,2.0,0.25,48.33006286621094,0.07966537966537966,0.9900052088120844,21217,15540,1238,2.2681351030005317
0000.jpg,screen_153_R_xml_mmp_xml_dist_bilinear_step2p0_scale0p25,R_xml,mmp,"[-1.0, -1.0, 1.0]",xml,True,bilinear,2.0,0.25,49.992897033691406,0.07561321710926414,0.9900036768085302,21217,14799,1119,5.432856100000208
0000.jpg,screen_154_R_xml_mmp_xml_dist_nearest_step1p0_scale0p25,R_xml,mmp,"[-1.0, -1.0, 1.0]",xml,True,nearest,1.0,0.25,45.51836395263672,0.08113629109479732,0.9901438551337439,21217,15665,1271,3.8938666849971924
0000.jpg,screen_155_R_xml_mmp_xml_dist_bilinear_step1p0_scale0p25,R_xml,mmp,"[-1.0, -1.0, 1.0]",xml,True,bilinear,1.0,0.25,47.959083557128906,0.07961867192636424,0.9901438551337439,21217,15210,1211,9.371325538002566
0000.jpg,screen_156_R_xml_mmp_flip_y_nodist_nearest_step10p0_scale0p25,R_xml,mmp,"[-1.0, -1.0, 1.0]",flip_y,False,nearest,10.0,0.25,48.445457458496094,0.05619078732440379,0.9975150902350094,21217,15305,860,0.7454151730016747
0000.jpg,screen_157_R_xml_mmp_flip_y_nodist_bilinear_step10p0_scale0p25,R_xml,mmp,"[-1.0, -1.0, 1.0]",flip_y,False,bilinear,10.0,0.25,48.66471481323242,0.06199972866639533,0.9975196862456721,21217,14742,914,2.1229851950010925
0000.jpg,screen_158_R_xml_mmp_flip_y_nodist_nearest_step2p0_scale0p25,R_xml,mmp,"[-1.0, -1.0, 1.0]",flip_y,False,nearest,2.0,0.25,47.09221649169922,0.05736455590965775,0.9977724668321231,21217,14434,828,2.2839107409999997
0000.jpg,screen_159_R_xml_mmp_flip_y_nodist_bilinear_step2p0_scale0p25,R_xml,mmp,"[-1.0, -1.0, 1.0]",flip_y,False,bilinear,2.0,0.25,50.8571891784668,0.05519692463915282,0.9977747648374544,21217,13787,761,5.307729553998797
0000.jpg,screen_160_R_xml_mmp_flip_y_nodist_nearest_step1p0_scale0p25,R_xml,mmp,"[-1.0, -1.0, 1.0]",flip_y,False,nearest,1.0,0.25,47.93992614746094,0.05382378795050375,0.9978421729938414,21217,14789,796,5.494116629000928
0000.jpg,screen_161_R_xml_mmp_flip_y_nodist_bilinear_step1p0_scale0p25,R_xml,mmp,"[-1.0, -1.0, 1.0]",flip_y,False,bilinear,1.0,0.25,48.85209655761719,0.054686408716301156,0.9978437049973956,21217,14318,783,10.85736640200048
0000.jpg,screen_162_R_xml_mmp_flip_y_dist_nearest_step10p0_scale0p25,R_xml,mmp,"[-1.0, -1.0, 1.0]",flip_y,True,nearest,10.0,0.25,48.20247268676758,0.08190824389668593,0.9884655452400649,21217,16958,1389,0.848487565999676
0000.jpg,screen_163_R_xml_mmp_flip_y_dist_bilinear_step10p0_scale0p25,R_xml,mmp,"[-1.0, -1.0, 1.0]",flip_y,True,bilinear,10.0,0.25,47.080291748046875,0.08613101974097825,0.9884647792382878,21217,15906,1370,1.869956770002318
0000.jpg,screen_164_R_xml_mmp_flip_y_dist_nearest_step2p0_scale0p25,R_xml,mmp,"[-1.0, -1.0, 1.0]",flip_y,True,nearest,2.0,0.25,47.31624984741211,0.06524133462908974,0.9892468670527316,21217,15435,1007,2.1635924500005785
0000.jpg,screen_165_R_xml_mmp_flip_y_dist_bilinear_step2p0_scale0p25,R_xml,mmp,"[-1.0, -1.0, 1.0]",flip_y,True,bilinear,2.0,0.25,47.943939208984375,0.06785082346536,0.9892422710420689,21217,14694,997,5.321878058999573
0000.jpg,screen_166_R_xml_mmp_flip_y_dist_nearest_step1p0_scale0p25,R_xml,mmp,"[-1.0, -1.0, 1.0]",flip_y,True,nearest,1.0,0.25,47.78670883178711,0.06522284996861268,0.9893947053957165,21217,15930,1039,3.772791862000304
0000.jpg,screen_167_R_xml_mmp_flip_y_dist_bilinear_step1p0_scale0p25,R_xml,mmp,"[-1.0, -1.0, 1.0]",flip_y,True,bilinear,1.0,0.25,47.614227294921875,0.06574302271364817,0.9893908753868309,21217,15013,987,11.17744831500022
0000.jpg,screen_168_R_xml_mmm_xml_nodist_nearest_step10p0_scale0p25,R_xml,mmm,"[-1.0, -1.0, -1.0]",xml,False,nearest,10.0,0.25,inf,0.0,0.0,21217,0,0,1.4227253339995514
0000.jpg,screen_169_R_xml_mmm_xml_nodist_bilinear_step10p0_scale0p25,R_xml,mmm,"[-1.0, -1.0, -1.0]",xml,False,bilinear,10.0,0.25,inf,0.0,0.0,21217,0,0,2.786283088997152
0000.jpg,screen_170_R_xml_mmm_xml_nodist_nearest_step2p0_scale0p25,R_xml,mmm,"[-1.0, -1.0, -1.0]",xml,False,nearest,2.0,0.25,inf,0.0,0.0,21217,0,0,6.180482160998508
0000.jpg,screen_171_R_xml_mmm_xml_nodist_bilinear_step2p0_scale0p25,R_xml,mmm,"[-1.0, -1.0, -1.0]",xml,False,bilinear,2.0,0.25,inf,0.0,0.0,21217,0,0,18.48833118100083
0000.jpg,screen_172_R_xml_mmm_xml_nodist_nearest_step1p0_scale0p25,R_xml,mmm,"[-1.0, -1.0, -1.0]",xml,False,nearest,1.0,0.25,inf,0.0,0.0,21217,0,0,14.103190106998227
0000.jpg,screen_173_R_xml_mmm_xml_nodist_bilinear_step1p0_scale0p25,R_xml,mmm,"[-1.0, -1.0, -1.0]",xml,False,bilinear,1.0,0.25,inf,0.0,0.0,21217,0,0,33.671431001999736
0000.jpg,screen_174_R_xml_mmm_xml_dist_nearest_step10p0_scale0p25,R_xml,mmm,"[-1.0, -1.0, -1.0]",xml,True,nearest,10.0,0.25,inf,0.0,0.0,21217,0,0,1.3274033199995756
0000.jpg,screen_175_R_xml_mmm_xml_dist_bilinear_step10p0_scale0p25,R_xml,mmm,"[-1.0, -1.0, -1.0]",xml,True,bilinear,10.0,0.25,inf,0.0,0.0,21217,0,0,2.7320730829997046
0000.jpg,screen_176_R_xml_mmm_xml_dist_nearest_step2p0_scale0p25,R_xml,mmm,"[-1.0, -1.0, -1.0]",xml,True,nearest,2.0,0.25,inf,0.0,0.0,21217,0,0,4.714195725999161
0000.jpg,screen_177_R_xml_mmm_xml_dist_bilinear_step2p0_scale0p25,R_xml,mmm,"[-1.0, -1.0, -1.0]",xml,True,bilinear,2.0,0.25,inf,0.0,0.0,21217,0,0,11.536025608002092
0000.jpg,screen_178_R_xml_mmm_xml_dist_nearest_step1p0_scale0p25,R_xml,mmm,"[-1.0, -1.0, -1.0]",xml,True,nearest,1.0,0.25,inf,0.0,0.0,21217,0,0,9.36521168300169
0000.jpg,screen_179_R_xml_mmm_xml_dist_bilinear_step1p0_scale0p25,R_xml,mmm,"[-1.0, -1.0, -1.0]",xml,True,bilinear,1.0,0.25,inf,0.0,0.0,21217,0,0,22.803600571998686
0000.jpg,screen_180_R_xml_mmm_flip_y_nodist_nearest_step10p0_scale0p25,R_xml,mmm,"[-1.0, -1.0, -1.0]",flip_y,False,nearest,10.0,0.25,inf,0.0,0.0,21217,0,0,1.2782038439981989
0000.jpg,screen_181_R_xml_mmm_flip_y_nodist_bilinear_step10p0_scale0p25,R_xml,mmm,"[-1.0, -1.0, -1.0]",flip_y,False,bilinear,10.0,0.25,inf,0.0,0.0,21217,0,0,2.748742243999004
0000.jpg,screen_182_R_xml_mmm_flip_y_nodist_nearest_step2p0_scale0p25,R_xml,mmm,"[-1.0, -1.0, -1.0]",flip_y,False,nearest,2.0,0.25,inf,0.0,0.0,21217,0,0,4.834900533998734
0000.jpg,screen_183_R_xml_mmm_flip_y_nodist_bilinear_step2p0_scale0p25,R_xml,mmm,"[-1.0, -1.0, -1.0]",flip_y,False,bilinear,2.0,0.25,inf,0.0,0.0,21217,0,0,11.684730226999818
0000.jpg,screen_184_R_xml_mmm_flip_y_nodist_nearest_step1p0_scale0p25,R_xml,mmm,"[-1.0, -1.0, -1.0]",flip_y,False,nearest,1.0,0.25,inf,0.0,0.0,21217,0,0,9.621810872999049
0000.jpg,screen_185_R_xml_mmm_flip_y_nodist_bilinear_step1p0_scale0p25,R_xml,mmm,"[-1.0, -1.0, -1.0]",flip_y,False,bilinear,1.0,0.25,inf,0.0,0.0,21217,0,0,23.285800792000373
0000.jpg,screen_186_R_xml_mmm_flip_y_dist_nearest_step10p0_scale0p25,R_xml,mmm,"[-1.0, -1.0, -1.0]",flip_y,True,nearest,10.0,0.25,inf,0.0,0.0,21217,0,0,1.447495162999985
0000.jpg,screen_187_R_xml_mmm_flip_y_dist_bilinear_step10p0_scale0p25,R_xml,mmm,"[-1.0, -1.0, -1.0]",flip_y,True,bilinear,10.0,0.25,inf,0.0,0.0,21217,0,0,2.881118648001575
0000.jpg,screen_188_R_xml_mmm_flip_y_dist_nearest_step2p0_scale0p25,R_xml,mmm,"[-1.0, -1.0, -1.0]",flip_y,True,nearest,2.0,0.25,inf,0.0,0.0,21217,0,0,4.832211321001523
0000.jpg,screen_189_R_xml_mmm_flip_y_dist_bilinear_step2p0_scale0p25,R_xml,mmm,"[-1.0, -1.0, -1.0]",flip_y,True,bilinear,2.0,0.25,inf,0.0,0.0,21217,0,0,13.045720081001491
0000.jpg,screen_190_R_xml_mmm_flip_y_dist_nearest_step1p0_scale0p25,R_xml,mmm,"[-1.0, -1.0, -1.0]",flip_y,True,nearest,1.0,0.25,inf,0.0,0.0,21217,0,0,9.989264872001513
0000.jpg,screen_191_R_xml_mmm_flip_y_dist_bilinear_step1p0_scale0p25,R_xml,mmm,"[-1.0, -1.0, -1.0]",flip_y,True,bilinear,1.0,0.25,inf,0.0,0.0,21217,0,0,23.896721305998653
0000.jpg,screen_192_R_xml_transpose_ppp_xml_nodist_nearest_step10p0_scale0p25,R_xml_transpose,ppp,"[1.0, 1.0, 1.0]",xml,False,nearest,10.0,0.25,9.82925033569336,0.3684210526315789,0.9948325520115207,21217,15542,5726,0.8247826860024361
0000.jpg,screen_193_R_xml_transpose_ppp_xml_nodist_bilinear_step10p0_scale0p25,R_xml_transpose,ppp,"[1.0, 1.0, 1.0]",xml,False,bilinear,10.0,0.25,10.164871215820312,0.3734001489808356,0.9948325520115207,21217,14767,5514,1.815221498000028
0000.jpg,screen_194_R_xml_transpose_ppp_xml_nodist_nearest_step2p0_scale0p25,R_xml_transpose,ppp,"[1.0, 1.0, 1.0]",xml,False,nearest,2.0,0.25,10.663644790649414,0.3344777861704319,0.9963385115053467,21217,14563,4871,2.484339104998071
0000.jpg,screen_195_R_xml_transpose_ppp_xml_nodist_bilinear_step2p0_scale0p25,R_xml_transpose,ppp,"[1.0, 1.0, 1.0]",xml,False,bilinear,2.0,0.25,11.386568069458008,0.3351858805858055,0.9963423415142323,21217,13315,4463,6.673866311997699
0000.jpg,screen_196_R_xml_transpose_ppp_xml_nodist_nearest_step1p0_scale0p25,R_xml_transpose,ppp,"[1.0, 1.0, 1.0]",xml,False,nearest,1.0,0.25,10.661970138549805,0.3293853379620176,0.9964243037043846,21217,14691,4839,6.428727599999547
0000.jpg,screen_197_R_xml_transpose_ppp_xml_nodist_bilinear_step1p0_scale0p25,R_xml_transpose,ppp,"[1.0, 1.0, 1.0]",xml,False,bilinear,1.0,0.25,11.015830993652344,0.33663511629613324,0.9964273677114931,21217,13629,4588,13.9149649960018
0000.jpg,screen_198_R_xml_transpose_ppp_xml_dist_nearest_step10p0_scale0p25,R_xml_transpose,ppp,"[1.0, 1.0, 1.0]",xml,True,nearest,10.0,0.25,8.747639656066895,0.3960228984633926,0.9852031436712934,21217,16595,6572,1.008800103001704
0000.jpg,screen_199_R_xml_transpose_ppp_xml_dist_bilinear_step10p0_scale0p25,R_xml_transpose,ppp,"[1.0, 1.0, 1.0]",xml,True,bilinear,10.0,0.25,8.637731552124023,0.3924441971186545,0.9851947176517449,21217,16173,6347,2.782179169000301
0000.jpg,screen_200_R_xml_transpose_ppp_xml_dist_nearest_step2p0_scale0p25,R_xml_transpose,ppp,"[1.0, 1.0, 1.0]",xml,True,nearest,2.0,0.25,8.34161376953125,0.40081316807659517,0.9874383368569415,21217,15249,6112,2.4103723140033253
0000.jpg,screen_201_R_xml_transpose_ppp_xml_dist_bilinear_step2p0_scale0p25,R_xml_transpose,ppp,"[1.0, 1.0, 1.0]",xml,True,bilinear,2.0,0.25,8.513832092285156,0.3905494655137196,0.9874306768391703,21217,14687,5736,5.204472609002551
0000.jpg,screen_202_R_xml_transpose_ppp_xml_dist_nearest_step1p0_scale0p25,R_xml_transpose,ppp,"[1.0, 1.0, 1.0]",xml,True,nearest,1.0,0.25,8.267199516296387,0.40476035637640634,0.9875968992248062,21217,15377,6224,3.819189563000691
0000.jpg,screen_203_R_xml_transpose_ppp_xml_dist_bilinear_step1p0_scale0p25,R_xml_transpose,ppp,"[1.0, 1.0, 1.0]",xml,True,bilinear,1.0,0.25,8.492378234863281,0.40736785904965295,0.9875915372123664,21217,14984,6104,9.589751997998974
0000.jpg,screen_204_R_xml_transpose_ppp_flip_y_nodist_nearest_step10p0_scale0p25,R_xml_transpose,ppp,"[1.0, 1.0, 1.0]",flip_y,False,nearest,10.0,0.25,10.68914794921875,0.30471263642672386,0.9953940313141526,21217,15851,4830,1.2722204929996224
0000.jpg,screen_205_R_xml_transpose_ppp_flip_y_nodist_bilinear_step10p0_scale0p25,R_xml_transpose,ppp,"[1.0, 1.0, 1.0]",flip_y,False,bilinear,10.0,0.25,10.895557403564453,0.3006077606358111,0.9953940313141526,21217,14973,4501,2.38885817299888
0000.jpg,screen_206_R_xml_transpose_ppp_flip_y_nodist_nearest_step2p0_scale0p25,R_xml_transpose,ppp,"[1.0, 1.0, 1.0]",flip_y,False,nearest,2.0,0.25,11.060775756835938,0.3188474899530005,0.9968394766675859,21217,14681,4681,3.1151656139991246
0000.jpg,screen_207_R_xml_transpose_ppp_flip_y_nodist_bilinear_step2p0_scale0p25,R_xml_transpose,ppp,"[1.0, 1.0, 1.0]",flip_y,False,bilinear,2.0,0.25,11.627325057983398,0.31610541727672037,0.9968433066764715,21217,13660,4318,6.886959850002313
0000.jpg,screen_208_R_xml_transpose_ppp_flip_y_nodist_nearest_step1p0_scale0p25,R_xml_transpose,ppp,"[1.0, 1.0, 1.0]",flip_y,False,nearest,1.0,0.25,11.346668243408203,0.3194060773480663,0.9969091828293042,21217,14480,4625,4.544748152999091
0000.jpg,screen_209_R_xml_transpose_ppp_flip_y_nodist_bilinear_step1p0_scale0p25,R_xml_transpose,ppp,"[1.0, 1.0, 1.0]",flip_y,False,bilinear,1.0,0.25,11.700605392456055,0.31789340101522845,0.9969114808346355,21217,14184,4509,12.117708118999872
0000.jpg,screen_210_R_xml_transpose_ppp_flip_y_dist_nearest_step10p0_scale0p25,R_xml_transpose,ppp,"[1.0, 1.0, 1.0]",flip_y,True,nearest,10.0,0.25,9.816478729248047,0.3167088302614143,0.9860748536936605,21217,16602,5258,1.2903973440006666
0000.jpg,screen_211_R_xml_transpose_ppp_flip_y_dist_bilinear_step10p0_scale0p25,R_xml_transpose,ppp,"[1.0, 1.0, 1.0]",flip_y,True,bilinear,10.0,0.25,9.744449615478516,0.31514117870001895,0.9860694916812207,21217,15831,4989,3.308616472000722
0000.jpg,screen_212_R_xml_transpose_ppp_flip_y_dist_nearest_step2p0_scale0p25,R_xml_transpose,ppp,"[1.0, 1.0, 1.0]",flip_y,True,nearest,2.0,0.25,9.269155502319336,0.36232741617357,0.9882548947513559,21217,15210,5511,4.849903764999908
0000.jpg,screen_213_R_xml_transpose_ppp_flip_y_dist_bilinear_step2p0_scale0p25,R_xml_transpose,ppp,"[1.0, 1.0, 1.0]",flip_y,True,bilinear,2.0,0.25,9.618034362792969,0.3661168384879725,0.9882518307442473,21217,14550,5327,5.306962685001054
0000.jpg,screen_214_R_xml_transpose_ppp_flip_y_dist_nearest_step1p0_scale0p25,R_xml_transpose,ppp,"[1.0, 1.0, 1.0]",flip_y,True,nearest,1.0,0.25,9.48265552520752,0.35992017509978114,0.9884019670925637,21217,15534,5591,3.7858109020016855
